20160513,PTGR176,FASE 1 LANZA JAU,5620.704,63100,2
20160513,PTGR176,FASE 1 LANZA JAU,9357.399,63101,3
20160513,PTGR176,FASE 1 LANZA JAU,1868.5748,63102,4
