id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTGR176	02/11/1999 00:00:00	13362	MAMP135	113498.000	5202.000	0	0	433.26	2253818.52	P	13361	IBPC	02/12/1999 17:25:41:61	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP085	0	0	0	0	456.00	0	P	13354	IBPC	02/12/1999 17:25:39:41	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP050	151.000	60.000	0	0	48.81	2928.60	P	13351	IBPC	02/12/1999 17:25:38:37	S
01	PTGR162	02/11/1999 00:00:00	13361	MIDR055	0	29.160	0	0	1474.00	42981.84	C		IBPC	02/12/1999 17:25:54:68	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP110	0	0	0	0	484.59	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTCI120	02/11/1999 00:00:00	13351	MIDR020	0	8.040	0	0	5200.28	41810.25	C		IBPC	02/12/1999 17:25:54:18	N
01	PTCI160	02/11/1999 00:00:00	13354	MAMP030	812.000	0	0	0	263.57	0	P	13353	IBPC	02/12/1999 17:25:38:91	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP095	0	0	0	0	488.72	0	P	13357	IBPC	02/12/1999 17:25:40:34	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP075	0	0	0	0	513.22	0	P	13353	IBPC	02/12/1999 17:25:39:13	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP105	0	0	0	0	436.74	0	P	13352	IBPC	02/12/1999 17:25:38:75	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR070	0	9.000	0	0	11754.46	105790.14	C		IBPC	02/12/1999 17:25:54:46	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP125	0	0	0	0	0	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP145	0	0	0	0	430.99	0	P	13360	IBPC	02/12/1999 17:25:41:33	S
01	PTGR176	02/11/1999 00:00:00	13362	MIDR065	0	18.400	0	0	106.98	1968.43	C		IBPC	02/12/1999 17:25:54:73	N
01	PTCI171	02/11/1999 00:00:00	13357	MAMP000	10048.000	1418.000	0	0	357.88	507473.84	P	13356	IBPC	02/12/1999 17:25:39:74	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP055	2425.000	2081.000	0	0	40.52	84322.12	P	13353	IBPC	02/12/1999 17:25:39:13	S
01	PTCI161	02/11/1999 00:00:00	13355	MIDR030	0	10.000	0	0	11.88	118.80	C		IBPC	02/12/1999 17:25:54:35	N
01	PTCI171	02/11/1999 00:00:00	13357	MAMP080	0	0	0	0	1.00	0	P	13356	IBPC	02/12/1999 17:25:39:9	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP000	5535.000	1804.000	0	0	357.88	645615.52	P	13354	IBPC	02/12/1999 17:25:39:24	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP075	0	0	0	0	513.22	0	P	13361	IBPC	02/12/1999 17:25:41:5	S
01	PTCI160	02/11/1999 00:00:00	13354	MIDR030	0	12.000	0	0	11.88	142.56	C		IBPC	02/12/1999 17:25:54:29	N
01	PTCI120	02/11/1999 00:00:00	13351	MIDR085	0	2.160	0	0	1966.54	4247.73	C		IBPC	02/12/1999 17:25:54:18	N
01	PTGR133	02/11/1999 00:00:00	13360	MAMP005	0	0	0	0	0	0	P	13359	IBPC	02/12/1999 17:25:40:73	S
01	PTRL110	02/11/1999 00:00:00	13358	MIDR065	0	6.200	0	0	106.98	663.28	C		IBPC	02/12/1999 17:25:54:57	N
01	PTRL110	02/11/1999 00:00:00	13358	MAMP070	0	0	0	0	620.56	0	P	13357	IBPC	02/12/1999 17:25:40:29	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP080	0	0	0	0	1.00	0	P	13358	IBPC	02/12/1999 17:25:40:62	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP035	0	0	0	0	22.15	0	P	13354	IBPC	02/12/1999 17:25:39:35	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP105	0	0	0	0	436.74	0	P	13357	IBPC	02/12/1999 17:25:40:34	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP060	0	0	0	0	49.80	0	P	13355	IBPC	02/12/1999 17:25:39:63	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP145	0	0	0	0	430.99	0	P	13351	IBPC	02/12/1999 17:25:38:58	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP000	12451.000	1929.000	0	0	357.88	690350.52	P	13359	IBPC	02/12/1999 17:25:40:73	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP140	0	0	0	0	386.41	0	P	13353	IBPC	02/12/1999 17:25:39:24	S
01	PTRL110	02/11/1999 00:00:00	13358	MIDR060	0	0.900	0	0	2111.13	1900.02	C		IBPC	02/12/1999 17:25:54:57	N
01	PTCI160	02/11/1999 00:00:00	13354	MAMP125	0	0	0	0	0	0	P	13353	IBPC	02/12/1999 17:25:39:19	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP085	0	0	0	0	456.00	0	C	13350	IBPC	02/12/1999 17:25:38:15	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP075	0	0	0	0	513.22	0	P	13351	IBPC	02/12/1999 17:25:38:47	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP095	0	0	0	0	488.72	0	P	13358	IBPC	02/12/1999 17:25:40:62	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP105	0	0	0	0	436.74	0	P	13355	IBPC	02/12/1999 17:25:39:68	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP095	0	0	0	0	488.72	0	P	13356	IBPC	02/12/1999 17:25:39:9	S
01	PTCI161	02/11/1999 00:00:00	13355	MIDR055	0	10.800	0	0	1474.00	15919.20	C		IBPC	02/12/1999 17:25:54:4	N
01	PTRL110	02/11/1999 00:00:00	13358	MAMP130	0	0	0	0	281.65	0	P	13357	IBPC	02/12/1999 17:25:40:4	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP055	6912.000	0	0	0	40.52	0	P	13358	IBPC	02/12/1999 17:25:40:62	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP030	812.000	0	0	0	263.57	0	P	13356	IBPC	02/12/1999 17:25:39:85	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP055	0	0	0	0	40.52	0	P	13351	IBPC	02/12/1999 17:25:38:37	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR020	0	24.410	0	0	5200.28	126938.83	C		IBPC	02/12/1999 17:25:54:4	N
01	PTRL124	02/11/1999 00:00:00	13359	MAMP035	0	0	0	0	22.15	0	P	13358	IBPC	02/12/1999 17:25:40:45	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP100	0	0	0	0	491.38	0	P	13354	IBPC	02/12/1999 17:25:39:41	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP135	39265.000	14050.000	0	0	433.26	6087303.00	P	13354	IBPC	02/12/1999 17:25:39:52	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP040	602.000	64.000	0	0	669.12	42823.68	P	13358	IBPC	02/12/1999 17:25:40:51	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP010	1439.000	243.000	0	0	816.32	198365.76	P	13359	IBPC	02/12/1999 17:25:40:73	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP030	812.000	0	0	0	263.57	0	P	13357	IBPC	02/12/1999 17:25:40:23	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP035	0	0	0	0	22.15	0	P	13351	IBPC	02/12/1999 17:25:38:37	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR075	0	0.270	0	0	341040.00	92080.80	C		IBPC	02/12/1999 17:25:54:46	N
01	PTCI130	02/11/1999 00:00:00	13352	MIDR100	0	0.320	0	0	3100.00	992.00	C		IBPC	02/12/1999 17:25:54:24	N
01	PTCI161	02/11/1999 00:00:00	13355	MAMP105	0	0	0	0	436.74	0	P	13354	IBPC	02/12/1999 17:25:39:41	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP010	1014.000	234.000	0	0	816.32	191018.88	P	13355	IBPC	02/12/1999 17:25:39:57	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP145	0	0	0	0	430.99	0	P	13353	IBPC	02/12/1999 17:25:39:24	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP055	6912.000	921.000	0	0	40.52	37318.92	P	13356	IBPC	02/12/1999 17:25:39:85	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP025	0	0	0	0	301.47	0	P	13361	IBPC	02/12/1999 17:25:41:39	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP020	0	0	0	0	583.00	0	P	13361	IBPC	02/12/1999 17:25:41:39	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP060	0	0	0	0	49.80	0	C	13350	IBPC	02/12/1999 17:25:38:15	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP045	0	0	0	0	658.08	0	P	13352	IBPC	02/12/1999 17:25:38:69	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP085	0	0	0	0	456.00	0	P	13351	IBPC	02/12/1999 17:25:38:53	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP035	0	0	0	0	22.15	0	P	13353	IBPC	02/12/1999 17:25:38:91	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP100	0	0	0	0	491.38	0	P	13357	IBPC	02/12/1999 17:25:40:34	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP060	0	0	0	0	49.80	0	P	13354	IBPC	02/12/1999 17:25:39:35	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP090	0	0	0	0	436.36	0	P	13360	IBPC	02/12/1999 17:25:41:28	S
01	PTCI160	02/11/1999 00:00:00	13354	MIDR085	0	8.640	0	0	1966.54	16990.91	C		IBPC	02/12/1999 17:25:54:35	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP140	0	0	0	0	386.41	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP050	151.000	0	0	0	48.81	0	P	13356	IBPC	02/12/1999 17:25:39:85	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP090	0	0	0	0	436.36	0	P	13356	IBPC	02/12/1999 17:25:39:9	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP065	0	0	0	0	365.19	0	P	13353	IBPC	02/12/1999 17:25:39:13	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP020	0	0	0	0	583.00	0	P	13357	IBPC	02/12/1999 17:25:40:23	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP035	0	0	0	0	22.15	0	P	13360	IBPC	02/12/1999 17:25:41:22	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP070	0	0	0	0	620.56	0	P	13352	IBPC	02/12/1999 17:25:38:69	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP025	0	0	0	0	301.47	0	P	13357	IBPC	02/12/1999 17:25:40:23	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP000	16460.000	4009.000	0	0	357.88	1434740.92	P	13360	IBPC	02/12/1999 17:25:40:95	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP125	0	0	0	0	0	0	P	13351	IBPC	02/12/1999 17:25:38:58	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP115	0	0	0	0	0	0	P	13356	IBPC	02/12/1999 17:25:40:12	S
01	PTCI120	02/11/1999 00:00:00	13351	MIDR100	0	0.630	0	0	3100.00	1953.00	C		IBPC	02/12/1999 17:25:54:18	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP145	0	0	0	0	430.99	0	C	13350	IBPC	02/12/1999 17:25:38:26	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP030	3085.000	0	0	0	263.57	0	P	13360	IBPC	02/12/1999 17:25:41:17	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP065	0	0	0	0	365.19	0	P	13358	IBPC	02/12/1999 17:25:40:62	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP010	2309.000	106.000	0	0	816.32	86529.92	P	13361	IBPC	02/12/1999 17:25:41:39	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP005	0	0	0	0	0	0	P	13351	IBPC	02/12/1999 17:25:38:31	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP020	0	0	0	0	583.00	0	P	13356	IBPC	02/12/1999 17:25:39:79	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP145	0	0	0	0	430.99	0	P	13359	IBPC	02/12/1999 17:25:40:89	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP115	0	0	0	0	0	0	P	13357	IBPC	02/12/1999 17:25:40:34	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP140	0	0	0	0	386.41	0	P	13360	IBPC	02/12/1999 17:25:41:33	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP070	0	0	0	0	620.56	0	P	13356	IBPC	02/12/1999 17:25:39:9	S
01	PTCI150	02/11/1999 00:00:00	13353	MIDR055	0	2.160	0	0	1474.00	3183.84	C		IBPC	02/12/1999 17:25:54:29	N
01	PTGR162	02/11/1999 00:00:00	13361	MAMP130	0	0	0	0	281.65	0	P	13360	IBPC	02/12/1999 17:25:41:33	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP010	1196.000	31.000	0	0	816.32	25305.92	P	13358	IBPC	02/12/1999 17:25:40:45	S
01	PTRL124	02/11/1999 00:00:00	13359	MIDR085	0	0.900	0	0	1966.54	1769.89	C		IBPC	02/12/1999 17:25:54:62	N
01	PTGR162	02/11/1999 00:00:00	13361	MAMP135	108296.000	38286.000	0	0	433.26	16587792.36	P	13360	IBPC	02/12/1999 17:25:41:33	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP025	0	0	0	0	301.47	0	P	13356	IBPC	02/12/1999 17:25:39:79	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR065	0	52.000	0	0	106.98	5562.96	C		IBPC	02/12/1999 17:25:54:46	N
01	PTCI161	02/11/1999 00:00:00	13355	MAMP050	151.000	0	0	0	48.81	0	P	13354	IBPC	02/12/1999 17:25:39:35	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP110	0	0	0	0	484.59	0	P	13355	IBPC	02/12/1999 17:25:39:74	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP030	3085.000	2146.000	0	0	263.57	565621.22	P	13359	IBPC	02/12/1999 17:25:40:78	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP125	0	0	0	0	0	0	P	13355	IBPC	02/12/1999 17:25:39:74	S
01	PTGR162	02/11/1999 00:00:00	13361	MIDR100	0	5.670	0	0	3100.00	17577.00	C		IBPC	02/12/1999 17:25:54:73	N
01	PTCI160	02/11/1999 00:00:00	13354	MIDR070	0	10.800	0	0	11754.46	126948.17	C		IBPC	02/12/1999 17:25:54:35	N
01	PTGR133	02/11/1999 00:00:00	13360	MAMP140	0	0	0	0	386.41	0	P	13359	IBPC	02/12/1999 17:25:40:89	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP030	812.000	0	0	0	263.57	0	P	13354	IBPC	02/12/1999 17:25:39:3	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP000	10430.000	382.000	0	0	357.88	136710.16	P	13357	IBPC	02/12/1999 17:25:40:18	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP080	0	0	0	0	1.00	0	P	13355	IBPC	02/12/1999 17:25:39:68	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP120	0	0	0	0	0	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP105	0	0	0	0	436.74	0	P	13359	IBPC	02/12/1999 17:25:40:89	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP055	12568.000	747.000	0	0	40.52	30268.44	P	13361	IBPC	02/12/1999 17:25:41:44	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP055	6912.000	0	0	0	40.52	0	P	13359	IBPC	02/12/1999 17:25:40:78	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP005	0	0	0	0	0	0	P	13357	IBPC	02/12/1999 17:25:40:23	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP110	0	0	0	0	484.59	0	P	13354	IBPC	02/12/1999 17:25:39:41	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP075	0	0	0	0	513.22	0	P	13360	IBPC	02/12/1999 17:25:41:22	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP045	0	0	0	0	658.08	0	P	13354	IBPC	02/12/1999 17:25:39:35	S
01	PTCI160	02/11/1999 00:00:00	13354	MIDR075	0	0.324	0	0	341040.00	110496.96	C		IBPC	02/12/1999 17:25:54:35	N
01	PTCI170	02/11/1999 00:00:00	13356	MAMP020	0	0	0	0	583.00	0	P	13355	IBPC	02/12/1999 17:25:39:57	S
01	PTCI130	02/11/1999 00:00:00	13352	MIDR065	0	8.800	0	0	106.98	941.42	C		IBPC	02/12/1999 17:25:54:24	N
01	PTCI150	02/11/1999 00:00:00	13353	MAMP040	260.000	0	0	0	669.12	0	P	13352	IBPC	02/12/1999 17:25:38:69	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP040	602.000	0	0	0	669.12	0	P	13361	IBPC	02/12/1999 17:25:41:44	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP015	145.000	30.000	0	0	1101.19	33035.70	P	13355	IBPC	02/12/1999 17:25:39:57	S
01	PTCI170	02/11/1999 00:00:00	13356	MAMP055	5991.000	1838.000	0	0	40.52	74475.76	P	13355	IBPC	02/12/1999 17:25:39:63	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP090	0	0	0	0	436.36	0	C	13350	IBPC	02/12/1999 17:25:38:15	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP000	10522.000	92.000	0	0	357.88	32924.96	P	13358	IBPC	02/12/1999 17:25:40:4	S
01	PTGR133	02/11/1999 00:00:00	13360	MIDR055	0	8.400	0	0	1474.00	12381.60	C		IBPC	02/12/1999 17:25:54:62	N
01	PTCI171	02/11/1999 00:00:00	13357	MAMP075	0	0	0	0	513.22	0	P	13356	IBPC	02/12/1999 17:25:39:9	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP115	0	0	0	0	0	0	P	13361	IBPC	02/12/1999 17:25:41:5	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP005	0	0	0	0	0	0	P	13354	IBPC	02/12/1999 17:25:39:3	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP115	0	0	0	0	0	0	P	13358	IBPC	02/12/1999 17:25:40:67	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP015	164.000	9.000	0	0	1101.19	9910.71	P	13357	IBPC	02/12/1999 17:25:40:23	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP120	0	0	0	0	0	0	P	13354	IBPC	02/12/1999 17:25:39:46	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP130	0	0	0	0	281.65	0	P	13351	IBPC	02/12/1999 17:25:38:58	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR030	0	10.000	0	0	11.88	118.80	C		IBPC	02/12/1999 17:25:54:4	N
01	PTRL110	02/11/1999 00:00:00	13358	MAMP055	6912.000	0	0	0	40.52	0	P	13357	IBPC	02/12/1999 17:25:40:29	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP125	0	0	0	0	0	0	P	13358	IBPC	02/12/1999 17:25:40:67	S
01	PTCI161	02/11/1999 00:00:00	13355	MIDR020	0	25.850	0	0	5200.28	134427.24	C		IBPC	02/12/1999 17:25:54:35	N
01	PTGR162	02/11/1999 00:00:00	13361	MAMP045	0	0	0	0	658.08	0	P	13360	IBPC	02/12/1999 17:25:41:22	S
01	PTGR133	02/11/1999 00:00:00	13360	MAMP050	522.000	304.000	0	0	48.81	14838.24	P	13359	IBPC	02/12/1999 17:25:40:78	S
01	PTGR133	02/11/1999 00:00:00	13360	MIDR065	0	57.000	0	0	106.98	6097.86	C		IBPC	02/12/1999 17:25:54:68	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP050	91.000	91.000	0	0	48.81	4441.71	C	13350	IBPC	02/12/1999 17:25:38:09	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP085	0	0	0	0	456.00	0	P	13352	IBPC	02/12/1999 17:25:38:75	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP055	344.000	344.000	0	0	40.52	13938.88	P	13352	IBPC	02/12/1999 17:25:38:69	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP005	0	0	0	0	0	0	P	13361	IBPC	02/12/1999 17:25:41:39	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP090	0	0	0	0	436.36	0	P	13358	IBPC	02/12/1999 17:25:40:62	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP060	0	0	0	0	49.80	0	P	13356	IBPC	02/12/1999 17:25:39:85	S
01	PTCI160	02/11/1999 00:00:00	13354	MIDR055	0	12.960	0	0	1474.00	19103.04	C		IBPC	02/12/1999 17:25:54:35	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP105	0	0	0	0	436.74	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTCI130	02/11/1999 00:00:00	13352	MAMP120	0	0	0	0	0	0	P	13351	IBPC	02/12/1999 17:25:38:53	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP120	0	0	0	0	0	0	P	13357	IBPC	02/12/1999 17:25:40:4	S
01	PTGR162	02/11/1999 00:00:00	13361	MAMP055	11821.000	4909.000	0	0	40.52	198912.68	P	13360	IBPC	02/12/1999 17:25:41:22	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP075	0	0	0	0	513.22	0	P	13354	IBPC	02/12/1999 17:25:39:41	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP010	94.000	94.000	0	0	816.32	76734.08	C	13350	IBPC	02/12/1999 17:25:38:04	S
01	PTCI150	02/11/1999 00:00:00	13353	MIDR030	0	2.000	0	0	11.88	23.76	C		IBPC	02/12/1999 17:25:54:24	N
01	PTCI161	02/11/1999 00:00:00	13355	MAMP145	0	0	0	0	430.99	0	P	13354	IBPC	02/12/1999 17:25:39:57	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP100	0	0	0	0	491.38	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTCI161	02/11/1999 00:00:00	13355	MAMP015	115.000	40.000	0	0	1101.19	44047.60	P	13354	IBPC	02/12/1999 17:25:39:3	S
01	PTCI160	02/11/1999 00:00:00	13354	MIDR020	0	31.968	0	0	5200.28	166242.55	C		IBPC	02/12/1999 17:25:54:29	N
01	PTCI170	02/11/1999 00:00:00	13356	MAMP045	0	0	0	0	658.08	0	P	13355	IBPC	02/12/1999 17:25:39:63	S
01	PTGR176	02/11/1999 00:00:00	13362	MAMP080	0	0	0	0	1.00	0	P	13361	IBPC	02/12/1999 17:25:41:5	S
01	PTCI120	02/11/1999 00:00:00	13351	MAMP055	0	0	0	0	40.52	0	C	13350	IBPC	02/12/1999 17:25:38:09	S
01	PTCI150	02/11/1999 00:00:00	13353	MAMP130	0	0	0	0	281.65	0	P	13352	IBPC	02/12/1999 17:25:38:8	S
01	PTRL124	02/11/1999 00:00:00	13359	MAMP045	0	0	0	0	658.08	0	P	13358	IBPC	02/12/1999 17:25:40:56	S
01	PTCI171	02/11/1999 00:00:00	13357	MAMP105	0	0	0	0	436.74	0	P	13356	IBPC	02/12/1999 17:25:40:12	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP080	0	0	0	0	1.00	0	P	13353	IBPC	02/12/1999 17:25:39:13	S
01	PTRL110	02/11/1999 00:00:00	13358	MAMP045	0	0	0	0	658.08	0	P	13357	IBPC	02/12/1999 17:25:40:29	S
01	PTCI171	02/11/1999 00:00:00	13357	MIDR030	0	5.000	0	0	11.88	59.40	C		IBPC	02/12/1999 17:25:54:51	N
01	PTCI120	02/11/1999 00:00:00	13351	MAMP115	0	0	0	0	0	0	C	13350	IBPC	02/12/1999 17:25:38:2	S
01	PTCI160	02/11/1999 00:00:00	13354	MAMP050	151.000	0	0	0	48.81	0	P	13353	IBPC	02/12/1999 17:25:38:91	S
01	PTCI170	02/11/1999 00:00:00	13356	MIDR100	0	2.100	0	0	3100.00	6510.00	C		IBPC	02/12/1999 17:25:54:46	N
01	PTRL124	02/11/1999 00:00:00	13359	MAMP050	218.000	34.000	0	0	48.81	1659.54	P	13358	IBPC	02/12/1999 17:25:40:56	S
