id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTCI111	24/04/1999 00:00:00	11312	MAMP045	118966.000	88.000	0	0	433.84	38177.92	P	11311	IBPC	08/06/1999 14:31:42:25	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP050	6900.000	9.000	0	0	61.27	551.43	P	11311	IBPC	08/06/1999 14:31:42:25	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP055	281117.000	0	0	0	46.09	0	P	11311	IBPC	08/06/1999 14:31:42:3	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP060	0	0	0	0	44.67	0	P	11311	IBPC	08/06/1999 14:31:42:3	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP065	177514.000	0	0	0	334.24	0	P	11311	IBPC	08/06/1999 14:31:42:3	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP070	57188.000	41.000	0	0	528.89	21684.49	P	11311	IBPC	08/06/1999 14:31:42:3	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP075	642.000	0	0	0	300.00	0	P	11311	IBPC	08/06/1999 14:31:42:36	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP080	0	0	0	0	1.00	0	P	11311	IBPC	08/06/1999 14:31:42:36	S
01	PTCI111	24/04/1999 00:00:00	11312	MAMP085	67630.000	0	0	0	456.00	0	P	11311	IBPC	08/06/1999 14:31:42:36	S
01	PTCI111	24/04/1999 00:00:00	11312	MIDR020	0	3.150	0	0	5793.29	18248.86	C		IBPC	08/06/1999 14:32:47:55	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR030	0	1.000	0	0	11.00	11.00	C		IBPC	08/06/1999 14:32:47:55	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR050	0	0.720	0	0	25984.37	18708.75	C		IBPC	08/06/1999 14:32:47:61	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR055	0	1.080	0	0	1304.00	1408.32	C		IBPC	08/06/1999 14:32:47:61	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR065	0	0.900	0	0	100.92	90.83	C		IBPC	08/06/1999 14:32:47:61	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR085	0	0.610	0	0	1813.16	1106.03	C		IBPC	08/06/1999 14:32:47:61	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR090	0	0.054	0	0	31712.00	1712.45	C		IBPC	08/06/1999 14:32:47:66	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR095	0	0.126	0	0	18762.84	2364.12	C		IBPC	08/06/1999 14:32:47:66	N
01	PTCI111	24/04/1999 00:00:00	11312	MIDR100	0	0.210	0	0	3100.00	651.00	C		IBPC	08/06/1999 14:32:47:66	N
01	PTCI111	26/04/1999 00:00:00	11327	MAMP000	2343858.000	1094.000	0	0	262.86	287568.84	P	11326	IBPC	08/06/1999 14:36:35:38	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP005	0	0	0	0	0	0	P	11326	IBPC	08/06/1999 14:36:35:49	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP010	0	0	0	0	524.97	0	P	11326	IBPC	08/06/1999 14:36:35:55	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP015	55660.000	9.000	0	0	911.49	8203.41	P	11326	IBPC	08/06/1999 14:36:35:55	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP020	111014.000	0	0	0	570.12	0	P	11326	IBPC	08/06/1999 14:36:35:55	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP025	2259.000	0	0	0	253.45	0	P	11326	IBPC	08/06/1999 14:36:35:55	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP030	85995.000	0	0	0	247.86	0	P	11326	IBPC	08/06/1999 14:36:35:6	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP035	0	0	0	0	1.76	0	P	11326	IBPC	08/06/1999 14:36:35:6	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP040	755513.000	554.000	0	0	421.96	233765.84	P	11326	IBPC	08/06/1999 14:36:35:6	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP045	127038.000	85.000	0	0	435.36	37005.60	P	11326	IBPC	08/06/1999 14:36:35:6	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP050	7181.000	10.000	0	0	61.27	612.70	P	11326	IBPC	08/06/1999 14:36:35:66	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP055	301631.000	0	0	0	46.09	0	P	11326	IBPC	08/06/1999 14:36:35:66	S
01	PTCI111	26/04/1999 00:00:00	11327	MAMP060	0	0	0	0	44.67	0	P	11326	IBPC	08/06/1999 14:36:35:71	S
