id_empresa	cod_granja	cod_lote	tipo_lote	fecha_consumo	edad_lote	consumo_h	formula_h	costo_consumo_h	consumo_m	formula_m	costo_consumo_m	costo_total_consumo_h	costo_total_consumo_m	id_usuario	fec_registro
01	021	RPHU10C	P	01/01/1999 00:00:00	18	1195	PTRP134	0	210	PTRP134	0	488683.30	85877.40	JODU	05/05/1999 17:53:28:81
01	033	RPAH078	P	01/01/1999 00:00:00	6	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:08:6
01	066	RPHU08E	B	01/01/1999 00:00:00	46	190	PTRP174	0	18	PTRP191	0	73385.60	7032.78	JODU	05/05/1999 17:53:16:84
01	051	RPHU07I	B	01/01/1999 00:00:00	36	460	PTRP174	0	66	PTRP191	0	177670.40	25786.86	JODU	05/05/1999 17:53:14:81
01	032	COXL167	P	01/01/1999 00:00:00	3	400	PTGR120	0	0	NO	0	177408.00	0	JODU	05/05/1999 17:52:57:29
01	030	RPHU10B	B	01/01/1999 00:00:00	3	803	PTRP134	0	92	PTRP134	0	328378.82	37622.48	JODU	05/05/1999 17:53:26:89
01	023	COXL149	B	01/01/1999 00:00:00	42	6680	PTGR160	0	0	NO	0	2763115.20	0	JODU	05/05/1999 17:52:47:02
01	039	RPHU11D	P	01/01/1999 00:00:00	5	1024	PTRP134	0	204	PTRP123	0	418754.56	88317.72	JODU	05/05/1999 17:53:34:75
01	032	COIW002	P	01/01/1999 00:00:00	1	340	PTGR111	0	0	NO	0	155597.60	0	JODU	05/05/1999 17:52:39:71
01	017	RPHU10A1	G	01/01/1999 00:00:00	6	636	PTRP155	0	63	PTRP191	0	260511.96	24614.73	JODU	05/05/1999 17:53:26:67
01	048	RPAM076	B	01/01/1999 00:00:00	44	148	PTRP155	0	14	PTRP191	0	60622.28	5469.94	JODU	05/05/1999 17:53:10:74
01	047	RPHU09B	B	01/01/1999 00:00:00	37	1026	PTRP155	0	83	PTRP191	0	420259.86	32428.93	JODU	05/05/1999 17:53:21:67
01	044	RLAS003	B	01/01/1999 00:00:00	57	240	PTRL172	0	0	NO	0	102708.00	0	JODU	05/05/1999 17:52:58:71
01	020	COSP001	B	01/01/1999 00:00:00	43	3860	PTCI161	0	0	NO	0	1641580.80	0	JODU	05/05/1999 17:52:40:26
01	019	COSP003	B	01/01/1999 00:00:00	29	5320	PTCI142	0	0	NO	0	2195404.40	0	JODU	05/05/1999 17:52:41:36
01	029	RPAM077	B	01/01/1999 00:00:00	35	153	PTRP155	0	13	PTRP191	0	62670.33	5079.23	JODU	05/05/1999 17:53:11:35
01	046	RPHU10H	P	01/01/1999 00:00:00	10	745	PTRP134	0	159	PTRP134	0	304660.30	65021.46	JODU	05/05/1999 17:53:32:11
01	037	COXL151B	B	01/01/1999 00:00:00	52	2920	PTCI150	0	0	NO	0	1246314.40	0	JODU	05/05/1999 17:52:48:11
01	032	COXL164	P	01/01/1999 00:00:00	12	510	PTGR130	0	0	NO	0	206550.00	0	JODU	05/05/1999 17:52:55:36
01	023	COXL148	B	01/01/1999 00:00:00	39	2700	PTGR160	0	0	NO	0	1116828.00	0	JODU	05/05/1999 17:52:46:19
01	046	RPHU10D	P	01/01/1999 00:00:00	17	1034	PTRP134	0	188	PTRP134	0	422843.96	76880.72	JODU	05/05/1999 17:53:29:42
01	035	COXL163	P	01/01/1999 00:00:00	15	2080	PTCI130	0	0	NO	0	811116.80	0	JODU	05/05/1999 17:52:54:43
01	047	RPHU08I	B	01/01/1999 00:00:00	41	1188	PTRP155	0	83	PTRP191	0	486616.68	32428.93	JODU	05/05/1999 17:53:20:14
01	046	RPHU10F	P	01/01/1999 00:00:00	15	1171	PTRP134	0	191	PTRP134	0	478868.74	78107.54	JODU	05/05/1999 17:53:30:79
01	054	RPHU10A	B	02/01/1999 00:00:00	3	780	PTRP155	0	84	PTRP191	0	319495.80	32819.64	JODU	05/05/1999 17:53:25:46
01	020	COXL156	B	02/01/1999 00:00:00	42	1600	PTGR160	0	0	NO	0	661824.00	0	JODU	05/05/1999 17:52:50:37
01	066	RPHU08D	B	02/01/1999 00:00:00	49	880	PTRP174	0	70	PTRP191	0	339891.20	27349.70	JODU	05/05/1999 17:53:16:24
01	032	COSP006	P	02/01/1999 00:00:00	12	3390	PTGR130	0	0	NO	0	1372950.00	0	JODU	05/05/1999 17:52:42:73
01	052	RPHU08H	B	02/01/1999 00:00:00	42	998	PTRP155	0	77	PTRP191	0	408790.78	30084.67	JODU	05/05/1999 17:53:19:48
01	035	COXL163	P	02/01/1999 00:00:00	15	2080	PTCI130	0	0	NO	0	811116.80	0	JODU	05/05/1999 17:52:54:49
01	044	RLAS004	B	02/01/1999 00:00:00	41	160	PTRL172	0	0	NO	0	68472.00	0	JODU	05/05/1999 17:52:59:7
01	046	RPHU10E1	P	02/01/1999 00:00:00	16	907	PTRP134	0	140	PTRP134	0	370908.58	57251.60	JODU	05/05/1999 17:53:30:19
01	046	RPHU10H	P	02/01/1999 00:00:00	10	745	PTRP134	0	159	PTRP134	0	304660.30	65021.46	JODU	05/05/1999 17:53:32:16
01	048	RPAM076	B	02/01/1999 00:00:00	44	148	PTRP155	0	14	PTRP191	0	60622.28	5469.94	JODU	05/05/1999 17:53:10:74
01	051	RPHU08B	B	02/01/1999 00:00:00	55	920	PTRP174	0	69	PTRP191	0	355340.80	26958.99	JODU	05/05/1999 17:53:15:19
01	039	RPHU11B	P	02/01/1999 00:00:00	7	976	PTRP134	0	229	PTRP134	0	399125.44	93647.26	JODU	05/05/1999 17:53:33:43
01	028	COXL162	B	02/01/1999 00:00:00	6	4270	PTGR150	0	0	NO	0	1809070.90	0	JODU	05/05/1999 17:52:53:44
01	037	COXL151B	B	02/01/1999 00:00:00	52	2920	PTCI150	0	0	NO	0	1246314.40	0	JODU	05/05/1999 17:52:48:17
01	033	RPAM078	P	02/01/1999 00:00:00	7	112	PTRP134	0	23	PTRP134	0	45801.28	9405.62	JODU	05/05/1999 17:53:12:06
01	032	COXL166	P	02/01/1999 00:00:00	8	3390	PTGR120	0	0	NO	0	1503532.80	0	JODU	05/05/1999 17:52:56:57
01	029	RPAH077	B	02/01/1999 00:00:00	36	1092	PTRP155	0	72	PTRP191	0	447294.12	28131.12	JODU	05/05/1999 17:53:08
01	021	RPHU10B	P	02/01/1999 00:00:00	20	0	NO	0	19	PTRP134	0	0	7769.86	JODU	05/05/1999 17:53:27:94
01	047	RPHU08I	B	02/01/1999 00:00:00	41	1127	PTRP155	0	83	PTRP191	0	461630.47	32428.93	JODU	05/05/1999 17:53:20:14
01	030	RPHU10B	B	02/01/1999 00:00:00	4	803	PTRP134	0	92	PTRP134	0	328378.82	37622.48	JODU	05/05/1999 17:53:26:89
01	044	RLIW001	B	02/01/1999 00:00:00	41	600	PTRL153	0	0	NO	0	262764.00	0	JODU	05/05/1999 17:53:01:79
01	045	RLIW002	P	02/01/1999 00:00:00	20	15	PTRL137	0	0	NO	0	6373.80	0	JODU	05/05/1999 17:53:03:22
01	250	COXL143	B	02/01/1999 00:00:00	62	2440	PTCI130	0	0	NO	0	951502.40	0	JODU	05/05/1999 17:52:43:99
01	032	COXL167	P	02/01/1999 00:00:00	3	480	PTGR120	0	0	NO	0	212889.60	0	JODU	05/05/1999 17:52:57:29
01	052	RPHU08G	B	02/01/1999 00:00:00	45	911	PTRP155	0	78	PTRP191	0	373154.71	30475.38	JODU	05/05/1999 17:53:18:87
01	020	COSP002	B	02/01/1999 00:00:00	34	2440	PTCI150	0	0	NO	0	1041440.80	0	JODU	05/05/1999 17:52:40:81
01	041	COXL159	B	02/01/1999 00:00:00	17	5120	PTCI150	0	0	NO	0	2185318.40	0	JODU	05/05/1999 17:52:51:85
01	046	RPHU1OE	P	02/01/1999 00:00:00	16	1027	PTRP134	0	165	PTRP134	0	419981.38	67475.10	JODU	05/05/1999 17:53:36:28
01	054	RPHU09G	B	02/01/1999 00:00:00	32	930	PTRP155	0	82	PTRP191	0	380937.30	32038.22	JODU	05/05/1999 17:53:24:97
01	017	RPHU10A1	G	02/01/1999 00:00:00	6	636	PTRP155	0	63	PTRP191	0	260511.96	24614.73	JODU	05/05/1999 17:53:26:67
01	044	RLXL027	B	02/01/1999 00:00:00	58	640	PTRL172	0	0	NO	0	273888.00	0	JODU	05/05/1999 17:53:04:59
01	037	COXL153B	B	02/01/1999 00:00:00	48	2960	PTCI150	0	0	NO	0	1263387.20	0	JODU	05/05/1999 17:52:48:72
01	029	RPAM077	B	02/01/1999 00:00:00	36	157	PTRP155	0	13	PTRP191	0	64308.77	5079.23	JODU	05/05/1999 17:53:11:4
01	052	RPHU08F	B	02/01/1999 00:00:00	46	754	PTRP155	0	70	PTRP191	0	308845.94	27349.70	JODU	05/05/1999 17:53:17:5
01	039	RPHU11D	P	02/01/1999 00:00:00	5	1024	PTRP134	0	204	PTRP134	0	418754.56	83423.76	JODU	05/05/1999 17:53:34:75
01	023	COGL31A	B	02/01/1999 00:00:00	43	1200	PTGR160	0	0	NO	0	496368.00	0	JODU	05/05/1999 17:52:38:39
01	032	COXL165	P	02/01/1999 00:00:00	10	2960	PTGR120	0	0	NO	0	1312819.20	0	JODU	05/05/1999 17:52:55:91
01	016	RPAM075	B	02/01/1999 00:00:00	56	166	PTRP174	0	15	PTRP191	0	64115.84	5860.65	JODU	05/05/1999 17:53:10:08
01	047	RPHU09A	B	02/01/1999 00:00:00	40	788	PTRP155	0	71	PTRP191	0	322772.68	27740.41	JODU	05/05/1999 17:53:21:01
01	033	RPAH078A	P	02/01/1999 00:00:00	3	71	PTRP134	0	14	PTRP134	0	29034.74	5725.16	JODU	05/05/1999 17:53:09:26
01	044	RLAS005	B	02/01/1999 00:00:00	2	700	PTRL153	0	0	NO	0	306558.00	0	JODU	05/05/1999 17:53:00:42
01	066	RPHU08F	B	02/01/1999 00:00:00	46	920	PTRP155	0	79	PTRP191	0	376841.20	30866.09	JODU	05/05/1999 17:53:18:21
01	046	RPHU10D	P	02/01/1999 00:00:00	17	1034	PTRP134	0	188	PTRP134	0	422843.96	76880.72	JODU	05/05/1999 17:53:29:42
01	039	RPHU11C	P	02/01/1999 00:00:00	5	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:34:09
01	028	COXL161	B	02/01/1999 00:00:00	8	5510	PTGR150	0	0	NO	0	2334421.70	0	JODU	05/05/1999 17:52:53
01	023	COXL147	B	02/01/1999 00:00:00	45	800	PTGR160	0	0	NO	0	330912.00	0	JODU	05/05/1999 17:52:45:37
01	019	COSP003	B	02/01/1999 00:00:00	29	11534	PTCI152	0	0	NO	0	4841050.48	0	JODU	05/05/1999 17:52:41:41
01	023	COXL149	B	02/01/1999 00:00:00	42	6510	PTGR160	0	0	NO	0	2692796.40	0	JODU	05/05/1999 17:52:47:02
01	054	RPHU09E	B	02/01/1999 00:00:00	14	1620	PTRP155	0	166	PTRP191	0	663568.20	64857.86	JODU	05/05/1999 17:53:23:65
01	032	COXL164	P	02/01/1999 00:00:00	12	310	PTGR130	0	0	NO	0	125550.00	0	JODU	05/05/1999 17:52:55:36
01	044	RLAS003	B	02/01/1999 00:00:00	57	240	PTRL172	0	0	NO	0	102708.00	0	JODU	05/05/1999 17:52:58:77
01	039	RPHU11A	P	02/01/1999 00:00:00	8	936	PTRP134	0	190	PTRP134	0	382767.84	77698.60	JODU	05/05/1999 17:53:32:77
01	048	RPAH076	B	02/01/1999 00:00:00	44	589	PTRP155	0	50	PTRP191	0	241260.29	19535.50	JODU	05/05/1999 17:53:07:17
01	044	RLAS002	B	02/01/1999 00:00:00	76	560	PTRL172	0	0	NO	0	239652.00	0	JODU	05/05/1999 17:52:58:33
01	045	RLAS006	P	02/01/1999 00:00:00	7	140	PTRL124	0	0	NO	0	62055.00	0	JODU	05/05/1999 17:53:01:13
01	023	COXL148	B	02/01/1999 00:00:00	40	2700	PTGR160	0	0	NO	0	1116828.00	0	JODU	05/05/1999 17:52:46:19
01	066	RPHU08E	B	02/01/1999 00:00:00	46	190	PTRP174	0	17	PTRP191	0	73385.60	6642.07	JODU	05/05/1999 17:53:16:9
01	250	COXL144	B	02/01/1999 00:00:00	61	2480	PTCI130	0	0	NO	0	967100.80	0	JODU	05/05/1999 17:52:44:71
01	020	COSP001	B	02/01/1999 00:00:00	43	3860	PTCI161	0	0	NO	0	1641580.80	0	JODU	05/05/1999 17:52:40:31
01	019	COXL158	B	02/01/1999 00:00:00	37	18010	PTCI176	0	0	NO	0	0	0	JODU	05/05/1999 17:52:50:92
01	023	COXL150	B	02/01/1999 00:00:00	38	2900	PTGR160	0	0	NO	0	1199556.00	0	JODU	05/05/1999 17:52:47:62
01	032	COSP007	P	02/01/1999 00:00:00	4	480	PTGR120	0	0	NO	0	212889.60	0	JODU	05/05/1999 17:52:43:45
01	020	COXL155	B	02/01/1999 00:00:00	43	2640	PTCI150	0	0	NO	0	1126804.80	0	JODU	05/05/1999 17:52:49:87
01	051	RPHU07I	B	02/01/1999 00:00:00	36	460	PTRP174	0	66	PTRP191	0	177670.40	25786.86	JODU	05/05/1999 17:53:14:81
01	032	COIW002	P	02/01/1999 00:00:00	1	340	PTGR111	0	0	NO	0	155597.60	0	JODU	05/05/1999 17:52:39:71
01	021	RPHU10C	P	02/01/1999 00:00:00	18	1195	PTRP134	0	210	PTRP134	0	488683.30	85877.40	JODU	05/05/1999 17:53:28:87
01	046	RPHU10G	P	02/01/1999 00:00:00	12	707	PTRP134	0	157	PTRP134	0	289120.58	64203.58	JODU	05/05/1999 17:53:31:51
01	020	COXL160	B	02/01/1999 00:00:00	24	2440	PTCI150	0	0	NO	0	1041440.80	0	JODU	05/05/1999 17:52:52:4
01	038	RPHU09C	B	02/01/1999 00:00:00	37	897	PTRP155	0	82	PTRP191	0	367420.17	32038.22	JODU	05/05/1999 17:53:22:33
01	016	RPAH075	B	02/01/1999 00:00:00	56	718	PTRP174	0	61	PTRP191	0	277320.32	23833.31	JODU	05/05/1999 17:53:06:29
01	033	RPAH078	P	02/01/1999 00:00:00	7	487	PTRP134	0	88	PTRP134	0	199153.78	35986.72	JODU	05/05/1999 17:53:08:66
01	066	RPHU08C	B	02/01/1999 00:00:00	52	560	PTRP174	0	52	PTRP191	0	216294.40	20316.92	JODU	05/05/1999 17:53:15:58
01	046	RPHU10F	P	02/01/1999 00:00:00	15	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:30:85
01	020	COXL154	B	02/01/1999 00:00:00	43	1360	PTCI152	0	0	NO	0	570819.20	0	JODU	05/05/1999 17:52:49:21
01	036	COIW001	P	02/01/1999 00:00:00	3	560	PTCI120	0	0	NO	0	249989.60	0	JODU	05/05/1999 17:52:39:11
01	044	RLIW002	B	02/01/1999 00:00:00	4	420	PTRL153	0	0	NO	0	183934.80	0	JODU	05/05/1999 17:53:02:5
01	032	COSP005	P	02/01/1999 00:00:00	15	3600	PTGR130	0	0	NO	0	1458000.00	0	JODU	05/05/1999 17:52:42:24
01	045	RLIW003	P	02/01/1999 00:00:00	7	144	PTRL124	0	0	NO	0	63828.00	0	JODU	05/05/1999 17:53:03:82
01	047	RPHU09B	B	02/01/1999 00:00:00	37	915	PTRP155	0	83	PTRP191	0	374793.15	32428.93	JODU	05/05/1999 17:53:21:67
01	038	RPHU09D	B	02/01/1999 00:00:00	35	1463	PTRP155	0	131	PTRP191	0	599259.43	51183.01	JODU	05/05/1999 17:53:23:05
01	054	RPHU09F	B	02/01/1999 00:00:00	34	680	PTRP155	0	65	PTRP191	0	278534.80	25396.15	JODU	05/05/1999 17:53:24:31
01	014	RPHU5HR	B	02/01/1999 00:00:00	99	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:36:89
01	044	RLAS005	B	03/01/1999 00:00:00	2	700	PTRL153	0	0	NO	0	306558.00	0	JODU	05/05/1999 17:53:00:47
01	038	RPHU09C	B	03/01/1999 00:00:00	37	897	PTRP155	0	82	PTRP191	0	367420.17	32038.22	JODU	05/05/1999 17:53:22:33
01	029	RPAH077	B	03/01/1999 00:00:00	36	986	PTRP155	0	71	PTRP191	0	403875.46	27740.41	JODU	05/05/1999 17:53:08
01	016	RPAM075	B	03/01/1999 00:00:00	56	166	PTRP174	0	16	PTRP191	0	64115.84	6251.36	JODU	05/05/1999 17:53:10:08
01	032	COXL165	P	03/01/1999 00:00:00	10	2760	PTGR130	0	0	NO	0	1117800.00	0	JODU	05/05/1999 17:52:55:91
01	016	RPAH075	B	03/01/1999 00:00:00	56	718	PTRP174	0	66	PTRP191	0	277320.32	25786.86	JODU	05/05/1999 17:53:06:35
01	044	RLIW002	B	03/01/1999 00:00:00	4	420	PTRL153	0	0	NO	0	183934.80	0	JODU	05/05/1999 17:53:02:5
01	047	RPHU09A	B	03/01/1999 00:00:00	40	788	PTRP155	0	71	PTRP191	0	322772.68	27740.41	JODU	05/05/1999 17:53:21:01
01	048	RPAH076	B	03/01/1999 00:00:00	44	574	PTRP155	0	50	PTRP191	0	235116.14	19535.50	JODU	05/05/1999 17:53:07:17
01	037	COXL153B	B	03/01/1999 00:00:00	48	2960	PTCI150	0	0	NO	0	1263387.20	0	JODU	05/05/1999 17:52:48:72
01	044	RLIW001	B	03/01/1999 00:00:00	41	600	PTRL153	0	0	NO	0	262764.00	0	JODU	05/05/1999 17:53:01:79
01	046	RPHU10E1	P	03/01/1999 00:00:00	16	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:30:24
01	046	RPHU10H	P	03/01/1999 00:00:00	10	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:32:16
01	046	RPHU10G	P	03/01/1999 00:00:00	12	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:31:51
01	032	COIW002	P	03/01/1999 00:00:00	1	340	PTGR111	0	0	NO	0	155597.60	0	JODU	05/05/1999 17:52:39:71
01	021	RPHU10C	P	03/01/1999 00:00:00	18	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:28:87
01	039	RPHU11A	P	03/01/1999 00:00:00	8	0	NO	0	0	NO	0	0	0	JODU	05/05/1999 17:53:32:82
01	023	COXL148	B	03/01/1999 00:00:00	40	2700	PTGR160	0	0	NO	0	1116828.00	0	JODU	05/05/1999 17:52:46:19
01	032	COXL164	P	03/01/1999 00:00:00	12	560	PTGR130	0	0	NO	0	226800.00	0	JODU	05/05/1999 17:52:55:42
01	029	RPAM077	B	03/01/1999 00:00:00	36	147	PTRP155	0	13	PTRP191	0	60212.67	5079.23	JODU	05/05/1999 17:53:11:4
01	051	RPHU07I	B	03/01/1999 00:00:00	36	460	PTRP174	0	66	PTRP191	0	177670.40	25786.86	JODU	05/05/1999 17:53:14:86
01	020	COSP001	B	03/01/1999 00:00:00	44	2535	PTCI152	0	0	NO	0	1063990.20	0	JODU	05/05/1999 17:52:40:31
01	020	COXL154	B	03/01/1999 00:00:00	44	1360	PTCI152	0	0	NO	0	570819.20	0	JODU	05/05/1999 17:52:49:21
01	032	COSP005	P	03/01/1999 00:00:00	15	3940	PTGR130	0	0	NO	0	1595700.00	0	JODU	05/05/1999 17:52:42:24
01	032	COXL166	P	03/01/1999 00:00:00	8	4290	PTGR120	0	0	NO	0	1902700.80	0	JODU	05/05/1999 17:52:56:57
