id_empresa	id_formula	fecha	orden_empaque	id_ingrediente	cantidad_digitada	cant_calculada	cant_formula_total	cant_formula_batche	costo_unitario	costo_total	tipo_registro	orden_empaq_anterior	id_usuario	fec_registro	ind_macro
01	PTGR152	01/12/1998 00:00:00	9853	MIDR075	0	0.486	0	0	278995.11	135591.62	C		IBPC	15/01/1999 11:44:26:65	N
01	PTRP175	01/12/1998 00:00:00	9848	MAMP065	0	0	0	0	0	0	P	9847	IBPC	15/01/1999 11:43:40:73	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP000	31030.000	22112.000	0	0	350.21	7743843.52	P	9844	IBPC	15/01/1999 11:43:39:57	S
01	PTRP155	01/12/1998 00:00:00	9849	MAMP025	1299.000	0	0	0	220.35	0	P	9848	IBPC	15/01/1999 11:43:40:84	S
01	PTRP155	01/12/1998 00:00:00	9849	MIDR025	0	16.200	0	0	22500.00	364500.00	C		IBPC	15/01/1999 11:44:26:04	N
01	PTGR174	01/12/1998 00:00:00	9854	MAMP000	137360.000	1141.000	0	0	350.21	399589.61	P	9853	IBPC	15/01/1999 11:43:41:94	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP055	5451.000	3792.000	0	0	34.98	132644.16	P	9844	IBPC	15/01/1999 11:43:39:9	S
01	PTRP156	01/12/1998 00:00:00	9847	MAMP025	1299.000	0	0	0	220.35	0	P	9846	IBPC	15/01/1999 11:43:40:34	S
01	PTGR120	01/12/1998 00:00:00	9852	MIDR145	0	27.000	0	0	1525.00	41175.00	C		IBPC	15/01/1999 11:44:26:54	N
01	PTRP156	01/12/1998 00:00:00	9847	MAMP045	7437.000	700.000	0	0	451.97	316379.00	P	9846	IBPC	15/01/1999 11:43:40:45	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP000	8918.000	8918.000	0	0	350.21	3123172.78	C	9843	IBPC	15/01/1999 11:43:39:35	S
01	PTRL153	01/12/1998 00:00:00	9846	MAMP035	0	0	0	0	22.14	0	P	9845	IBPC	15/01/1999 11:43:40:07	S
01	PTRP155	01/12/1998 00:00:00	9849	MAMP065	0	0	0	0	0	0	P	9848	IBPC	15/01/1999 11:43:40:95	S
01	PTGR174	01/12/1998 00:00:00	9854	MIDR030	0	1.000	0	0	11.00	11.00	C		IBPC	15/01/1999 11:44:26:75	N
01	PTGR176	01/12/1998 00:00:00	9851	MAMP055	16895.000	2177.000	0	0	34.98	76151.46	P	9850	IBPC	15/01/1999 11:43:41:39	S
01	PTRP155	01/12/1998 00:00:00	9849	MAMP010	1627.000	477.000	0	0	524.97	250410.69	P	9848	IBPC	15/01/1999 11:43:40:78	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP060	0	0	0	0	37.01	0	P	9844	IBPC	15/01/1999 11:43:39:9	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP035	0	0	0	0	22.14	0	P	9844	IBPC	15/01/1999 11:43:39:85	S
01	PTRL153	01/12/1998 00:00:00	9846	MAMP050	0	0	0	0	52.00	0	P	9845	IBPC	15/01/1999 11:43:40:12	S
01	PTRL153	01/12/1998 00:00:00	9846	MIDR060	0	4.500	0	0	1500.00	6750.00	C		IBPC	15/01/1999 11:44:25:6	N
01	PTRP175	01/12/1998 00:00:00	9848	MAMP010	1150.000	113.000	0	0	524.97	59321.61	P	9847	IBPC	15/01/1999 11:43:40:56	S
01	PTGR152	01/12/1998 00:00:00	9853	MIDR085	0	14.580	0	0	1579.96	23035.82	C		IBPC	15/01/1999 11:44:26:65	N
01	PTRL153	01/12/1998 00:00:00	9846	MAMP025	1299.000	0	0	0	220.35	0	P	9845	IBPC	15/01/1999 11:43:40:07	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP050	0	0	0	0	52.00	0	P	9847	IBPC	15/01/1999 11:43:40:67	S
01	PTGR160	01/12/1998 00:00:00	9855	MIDR130	0	2.100	0	0	3244.80	6814.08	C		IBPC	15/01/1999 11:44:26:92	N
01	PTRP155	01/12/1998 00:00:00	9849	MAMP000	73244.000	21670.000	0	0	350.21	7589050.70	P	9848	IBPC	15/01/1999 11:43:40:73	S
01	PTRP156	01/12/1998 00:00:00	9847	MIDR015	0	14.400	0	0	1269.92	18286.85	C		IBPC	15/01/1999 11:44:25:71	N
01	PTRP156	01/12/1998 00:00:00	9847	MAMP055	7465.000	1158.000	0	0	34.98	40506.84	P	9846	IBPC	15/01/1999 11:43:40:45	S
01	PTGR176	01/12/1998 00:00:00	9851	MIDR130	0	2.520	0	0	3244.80	8176.90	C		IBPC	15/01/1999 11:44:26:37	N
01	PTGR174	01/12/1998 00:00:00	9854	MAMP015	1197.000	18.000	0	0	1050.75	18913.50	P	9853	IBPC	15/01/1999 11:43:41:99	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP000	51574.000	5702.000	0	0	350.21	1996897.42	P	9847	IBPC	15/01/1999 11:43:40:51	S
01	PTRP156	01/12/1998 00:00:00	9847	MAMP035	0	0	0	0	22.14	0	P	9846	IBPC	15/01/1999 11:43:40:4	S
01	PTGR176	01/12/1998 00:00:00	9851	MIDR065	0	56.400	0	0	100.32	5658.05	C		IBPC	15/01/1999 11:44:26:32	N
01	PTRP156	01/12/1998 00:00:00	9847	MAMP060	0	0	0	0	37.01	0	P	9846	IBPC	15/01/1999 11:43:40:45	S
01	PTGR120	01/12/1998 00:00:00	9852	MAMP005	0	0	0	0	0	0	P	9851	IBPC	15/01/1999 11:43:41:5	S
01	PTRP156	01/12/1998 00:00:00	9847	MIDR025	0	7.200	0	0	22500.00	162000.00	C		IBPC	15/01/1999 11:44:25:77	N
01	PTRL153	01/12/1998 00:00:00	9846	MAMP055	6307.000	856.000	0	0	34.98	29942.88	P	9845	IBPC	15/01/1999 11:43:40:12	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP025	1299.000	1299.000	0	0	220.35	286234.65	C	9843	IBPC	15/01/1999 11:43:39:46	S
01	PTRP175	01/12/1998 00:00:00	9848	MIDR025	0	4.500	0	0	22500.00	101250.00	C		IBPC	15/01/1999 11:44:25:88	N
01	PTGR176	01/12/1998 00:00:00	9851	MAMP065	0	0	0	0	0	0	P	9850	IBPC	15/01/1999 11:43:41:44	S
01	PTGR176	01/12/1998 00:00:00	9851	MAMP035	0	0	0	0	22.14	0	P	9850	IBPC	15/01/1999 11:43:41:33	S
01	PTGR162	01/12/1998 00:00:00	9850	MIDR030	0	23.000	0	0	11.00	253.00	C		IBPC	15/01/1999 11:44:26:1	N
01	PTGR152	01/12/1998 00:00:00	9853	MIDR055	0	19.440	0	0	1303.95	25348.79	C		IBPC	15/01/1999 11:44:26:59	N
01	PTRP155	01/12/1998 00:00:00	9849	MAMP055	10794.000	2598.000	0	0	34.98	90878.04	P	9848	IBPC	15/01/1999 11:43:40:95	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP015	261.000	180.000	0	0	1050.75	189135.00	P	9844	IBPC	15/01/1999 11:43:39:79	S
01	PTGR176	01/12/1998 00:00:00	9851	MIDR055	0	12.960	0	0	1303.95	16899.19	C		IBPC	15/01/1999 11:44:26:26	N
01	PTGR176	01/12/1998 00:00:00	9851	MAMP025	1299.000	0	0	0	220.35	0	P	9850	IBPC	15/01/1999 11:43:41:33	S
01	PTGR174	01/12/1998 00:00:00	9854	MIDR015	0	1.800	0	0	1269.92	2285.86	C		IBPC	15/01/1999 11:44:26:7	N
01	PTGR152	01/12/1998 00:00:00	9853	MAMP015	1179.000	180.000	0	0	1050.75	189135.00	P	9852	IBPC	15/01/1999 11:43:41:77	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP065	0	0	0	0	0	0	P	9844	IBPC	15/01/1999 11:43:39:9	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP050	0	0	0	0	52.00	0	C	9843	IBPC	15/01/1999 11:43:39:52	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP060	0	0	0	0	37.01	0	P	9847	IBPC	15/01/1999 11:43:40:73	S
01	PTGR120	01/12/1998 00:00:00	9852	MAMP045	17548.000	1083.000	0	0	451.97	489483.51	P	9851	IBPC	15/01/1999 11:43:41:61	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP005	0	0	0	0	0	0	P	9844	IBPC	15/01/1999 11:43:39:74	S
01	PTGR162	01/12/1998 00:00:00	9850	MAMP005	0	0	0	0	0	0	P	9849	IBPC	15/01/1999 11:43:41:06	S
01	PTRL153	01/12/1998 00:00:00	9846	MAMP000	36243.000	5213.000	0	0	350.21	1825644.73	P	9845	IBPC	15/01/1999 11:43:39:96	S
01	PTCI170	01/12/1998 00:00:00	9844	MIDR070	0	8.100	0	0	10583.35	85725.13	C		IBPC	15/01/1999 11:44:25:33	N
01	PTGR160	01/12/1998 00:00:00	9855	MIDR020	0	24.500	0	0	5011.94	122792.53	C		IBPC	15/01/1999 11:44:26:81	N
01	PTGR162	01/12/1998 00:00:00	9850	MAMP025	1299.000	0	0	0	220.35	0	P	9849	IBPC	15/01/1999 11:43:41:11	S
01	PTRP155	01/12/1998 00:00:00	9849	MAMP040	18372.000	5757.000	0	0	496.81	2860135.17	P	9848	IBPC	15/01/1999 11:43:40:89	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP010	682.000	470.000	0	0	524.97	246735.90	P	9844	IBPC	15/01/1999 11:43:39:79	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP035	0	0	0	0	22.14	0	C	9843	IBPC	15/01/1999 11:43:39:52	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP040	12615.000	997.000	0	0	496.81	495319.57	P	9847	IBPC	15/01/1999 11:43:40:67	S
01	PTGR162	01/12/1998 00:00:00	9850	MIDR140	0	0.230	0	0	170000.00	39100.00	C		IBPC	15/01/1999 11:44:26:21	N
01	PTGR174	01/12/1998 00:00:00	9854	MAMP005	0	0	0	0	0	0	P	9853	IBPC	15/01/1999 11:43:41:99	S
01	PTGR120	01/12/1998 00:00:00	9852	MIDR085	0	4.320	0	0	1579.96	6825.43	C		IBPC	15/01/1999 11:44:26:48	N
01	PTCI170	01/12/1998 00:00:00	9844	MIDR140	0	0.135	0	0	170000.00	22950.00	C		IBPC	15/01/1999 11:44:25:38	N
01	PTGR160	01/12/1998 00:00:00	9855	MAMP040	33235.000	2127.000	0	0	496.81	1056714.87	P	9854	IBPC	15/01/1999 11:43:42:32	S
01	PTGR160	01/12/1998 00:00:00	9855	MAMP035	0	0	0	0	22.14	0	P	9854	IBPC	15/01/1999 11:43:42:27	S
01	PTGR120	01/12/1998 00:00:00	9852	MAMP050	150.000	150.000	0	0	52.00	7800.00	P	9851	IBPC	15/01/1999 11:43:41:61	S
01	PTCI171	01/12/1998 00:00:00	9845	MAMP045	5656.000	3870.000	0	0	451.97	1749123.90	P	9844	IBPC	15/01/1999 11:43:39:85	S
01	PTRP156	01/12/1998 00:00:00	9847	MAMP050	0	0	0	0	52.00	0	P	9846	IBPC	15/01/1999 11:43:40:45	S
01	PTGR152	01/12/1998 00:00:00	9853	MIDR030	0	18.000	0	0	11.00	198.00	C		IBPC	15/01/1999 11:44:26:59	N
01	PTRL153	01/12/1998 00:00:00	9846	MAMP010	824.000	142.000	0	0	524.97	74545.74	P	9845	IBPC	15/01/1999 11:43:40:01	S
01	PTGR174	01/12/1998 00:00:00	9854	MAMP025	1299.000	0	0	0	220.35	0	P	9853	IBPC	15/01/1999 11:43:42:05	S
01	PTGR152	01/12/1998 00:00:00	9853	MAMP010	2781.000	385.000	0	0	524.97	202113.45	P	9852	IBPC	15/01/1999 11:43:41:72	S
01	PTGR160	01/12/1998 00:00:00	9855	MIDR140	0	0.150	0	0	170000.00	25500.00	C		IBPC	15/01/1999 11:44:26:97	N
01	PTRL153	01/12/1998 00:00:00	9846	MIDR095	0	0.450	0	0	17726.17	7976.78	C		IBPC	15/01/1999 11:44:25:66	N
01	PTGR120	01/12/1998 00:00:00	9852	MAMP015	999.000	54.000	0	0	1050.75	56740.50	P	9851	IBPC	15/01/1999 11:43:41:5	S
01	PTGR174	01/12/1998 00:00:00	9854	MAMP050	150.000	0	0	0	52.00	0	P	9853	IBPC	15/01/1999 11:43:42:1	S
01	PTRL153	01/12/1998 00:00:00	9846	MIDR130	0	1.050	0	0	3244.80	3407.04	C		IBPC	15/01/1999 11:44:25:66	N
01	PTGR176	01/12/1998 00:00:00	9851	MIDR140	0	0.120	0	0	170000.00	20400.00	C		IBPC	15/01/1999 11:44:26:37	N
01	PTRP175	01/12/1998 00:00:00	9848	MIDR065	0	26.500	0	0	100.32	2658.48	C		IBPC	15/01/1999 11:44:25:93	N
01	PTRL153	01/12/1998 00:00:00	9846	MAMP015	306.000	45.000	0	0	1050.75	47283.75	P	9845	IBPC	15/01/1999 11:43:40:01	S
01	PTGR162	01/12/1998 00:00:00	9850	MAMP015	837.000	207.000	0	0	1050.75	217505.25	P	9849	IBPC	15/01/1999 11:43:41:06	S
01	PTCI171	01/12/1998 00:00:00	9845	MIDR090	0	1.080	0	0	34701.22	37477.32	C		IBPC	15/01/1999 11:44:25:49	N
01	PTRP175	01/12/1998 00:00:00	9848	MIDR005	0	4.500	0	0	10715.62	48220.29	C		IBPC	15/01/1999 11:44:25:82	N
01	PTGR160	01/12/1998 00:00:00	9855	MIDR030	0	10.000	0	0	11.00	110.00	C		IBPC	15/01/1999 11:44:26:86	N
01	PTGR176	01/12/1998 00:00:00	9851	MAMP060	0	0	0	0	37.01	0	P	9850	IBPC	15/01/1999 11:43:41:39	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP055	8196.000	731.000	0	0	34.98	25570.38	P	9847	IBPC	15/01/1999 11:43:40:67	S
01	PTRP156	01/12/1998 00:00:00	9847	MAMP040	11618.000	2563.000	0	0	496.81	1273324.03	P	9846	IBPC	15/01/1999 11:43:40:4	S
01	PTGR176	01/12/1998 00:00:00	9851	MIDR070	0	10.800	0	0	10583.35	114300.18	C		IBPC	15/01/1999 11:44:26:32	N
01	PTRP156	01/12/1998 00:00:00	9847	MAMP020	0	0	0	0	537.49	0	P	9846	IBPC	15/01/1999 11:43:40:34	S
01	PTRP175	01/12/1998 00:00:00	9848	MAMP025	1299.000	0	0	0	220.35	0	P	9847	IBPC	15/01/1999 11:43:40:62	S
01	PTGR120	01/12/1998 00:00:00	9852	MAMP035	0	0	0	0	22.14	0	P	9851	IBPC	15/01/1999 11:43:41:55	S
01	PTRP156	01/12/1998 00:00:00	9847	MAMP000	45872.000	9629.000	0	0	350.21	3372172.09	P	9846	IBPC	15/01/1999 11:43:40:18	S
01	PTGR152	01/12/1998 00:00:00	9853	MAMP060	0	0	0	0	37.01	0	P	9852	IBPC	15/01/1999 11:43:41:88	S
01	PTGR174	01/12/1998 00:00:00	9854	MIDR095	0	0.090	0	0	17726.17	1595.36	C		IBPC	15/01/1999 11:44:26:81	N
01	PTGR120	01/12/1998 00:00:00	9852	MIDR050	0	4.320	0	0	23649.92	102167.65	C		IBPC	15/01/1999 11:44:26:43	N
01	PTRP155	01/12/1998 00:00:00	9849	MIDR085	0	6.480	0	0	1579.96	10238.14	C		IBPC	15/01/1999 11:44:26:04	N
01	PTRP155	01/12/1998 00:00:00	9849	MAMP035	0	0	0	0	22.14	0	P	9848	IBPC	15/01/1999 11:43:40:89	S
01	PTGR162	01/12/1998 00:00:00	9850	MAMP000	97874.000	24630.000	0	0	350.21	8625672.30	P	9849	IBPC	15/01/1999 11:43:40:95	S
01	PTGR176	01/12/1998 00:00:00	9851	MAMP030	2250.000	624.000	0	0	213.81	133417.44	P	9850	IBPC	15/01/1999 11:43:41:33	S
01	PTCI171	01/12/1998 00:00:00	9845	MIDR065	0	134.000	0	0	100.32	13442.88	C		IBPC	15/01/1999 11:44:25:44	N
01	PTGR162	01/12/1998 00:00:00	9850	MAMP035	0	0	0	0	22.14	0	P	9849	IBPC	15/01/1999 11:43:41:11	S
01	PTGR174	01/12/1998 00:00:00	9854	MAMP020	5030.000	0	0	0	537.49	0	P	9853	IBPC	15/01/1999 11:43:42:05	S
01	PTGR152	01/12/1998 00:00:00	9853	MIDR140	0	0.180	0	0	170000.00	30600.00	C		IBPC	15/01/1999 11:44:26:7	N
01	PTRL153	01/12/1998 00:00:00	9846	MIDR075	0	0.135	0	0	278995.11	37664.34	C		IBPC	15/01/1999 11:44:25:66	N
01	PTRP156	01/12/1998 00:00:00	9847	MAMP015	378.000	72.000	0	0	1050.75	75654.00	P	9846	IBPC	15/01/1999 11:43:40:29	S
01	PTGR174	01/12/1998 00:00:00	9854	MAMP065	0	0	0	0	0	0	P	9853	IBPC	15/01/1999 11:43:42:16	S
01	PTGR162	01/12/1998 00:00:00	9850	MAMP010	2060.000	433.000	0	0	524.97	227312.01	P	9849	IBPC	15/01/1999 11:43:41:06	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP010	212.000	212.000	0	0	524.97	111293.64	C	9843	IBPC	15/01/1999 11:43:39:41	S
01	PTGR162	01/12/1998 00:00:00	9850	MIDR075	0	0.621	0	0	278995.11	173255.96	C		IBPC	15/01/1999 11:44:26:15	N
01	PTCI170	01/12/1998 00:00:00	9844	MAMP015	81.000	81.000	0	0	1050.75	85110.75	C	9843	IBPC	15/01/1999 11:43:39:46	S
01	PTRP156	01/12/1998 00:00:00	9847	MIDR020	0	12.160	0	0	5011.94	60945.19	C		IBPC	15/01/1999 11:44:25:71	N
01	PTRP175	01/12/1998 00:00:00	9848	MIDR020	0	7.250	0	0	5011.94	36336.56	C		IBPC	15/01/1999 11:44:25:88	N
01	PTGR160	01/12/1998 00:00:00	9855	MAMP065	0	0	0	0	0	0	P	9854	IBPC	15/01/1999 11:43:42:38	S
01	PTCI170	01/12/1998 00:00:00	9844	MAMP045	1786.000	1786.000	0	0	451.97	807218.42	C	9843	IBPC	15/01/1999 11:43:39:52	S
