id_empresa	cod_granja	id_semana	id_mes	id_year	cod_formula	bultos	kilos	costo	f_inicio	f_fin	id_usuario	fec_registro
01	023	2	7	1998	PTGR150	2700	108000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:33:27:43
01	018	2	7	1998	PTCI161	685	27400	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:24:20:32
01	051	2	7	1998	PTRP191	70	2800	832524.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:09:02:13
01	043	2	7	1998	PTCI180	190	7600	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:26:39:94
01	032	2	7	1998	PTCI120	300	12000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:21:56:25
01	019	2	7	1998	PTGR152	3600	144000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:22:47:82
01	038	2	7	1998	PTRP174	160	6400	2027648.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:00:07:1
01	057	2	7	1998	PTCI161	760	30400	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:27:02:02
01	050	2	7	1998	PTRP191	64	2560	761164.80	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:06:38:22
01	033	2	7	1998	PTRP134	120	4800	1529472.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:16:45:42
01	032	2	7	1998	PTGR120	425	17000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:21:46:63
01	250	2	7	1998	MAMP060	3	120	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:25:27:6
01	066	2	7	1998	PTRP175	117	4680	1506445.20	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:12:55:78
01	053	2	7	1998	PTCI151	420	16800	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:35:05:36
01	029	2	7	1998	PTRL173	25	1000	333920.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:10:45:94
01	025	2	7	1998	PTCI161	600	24000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:31:34:39
01	043	2	7	1998	PTCI170	286	11440	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:26:18:95
01	038	2	7	1998	PTRP191	15	600	178398.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:00:37:25
01	020	2	7	1998	PTCI151	270	10800	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:27:35:74
01	037	2	7	1998	PTCI150	750	30000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:34:11:92
01	042	2	7	1998	PTRP191	45	1800	535194.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:01:30:75
01	024	2	7	1998	PTRP155	570	22800	7410456.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:02:10:57
01	026	2	7	1998	PTCI160	450	18000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:29:30:54
01	048	2	7	1998	PTRP134	154	6160	1962822.40	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:15:20:4
01	016	2	7	1998	PTRP156	344	13760	4539286.40	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:11:49:87
01	036	2	7	1998	PTCI111	45	1800	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:22:18:16
01	066	2	7	1998	PTRP191	40	1600	475728.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:13:48:18
01	020	2	7	1998	PTGR152	250	10000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:27:53:54
01	030	2	7	1998	PTRP191	50	2000	594660.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 16:59:15:25
01	056	2	7	1998	PTCI151	540	21600	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:35:47:54
01	014	2	7	1998	PTRP191	14	560	166504.80	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 16:56:19:87
01	046	2	7	1998	PTRP134	1000	40000	12745600.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:18:51:64
01	039	2	7	1998	PTRP134	800	32000	10196480.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:17:43:42
01	026	2	7	1998	PTCI165	240	9600	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:29:57:34
01	047	2	7	1998	PTRP191	25	1000	297330.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:07:11:23
01	032	2	7	1998	PTGR130	1200	48000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:21:29:77
01	024	2	7	1998	PTRP191	50	2000	594660.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:02:18:26
01	250	2	7	1998	PTCI160	850	34000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:25:21:56
01	044	2	7	1998	PTRL141	67	2680	897424.80	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:04:21:35
01	043	2	7	1998	PTCI171	100	4000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:26:28:95
01	019	2	7	1998	MAMP060	30	1200	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:23:35
01	019	2	7	1998	PTGR162	6300	252000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:23:09:68
01	017	2	7	1998	PTRP191	18	720	214077.60	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 16:57:27:32
01	038	2	7	1998	PTRP155	100	4000	1300080.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:00:28:3
01	026	2	7	1998	PTCI164	210	8400	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:29:44:05
01	066	2	7	1998	PTRP155	450	18000	5850360.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:13:39:39
01	050	2	7	1998	PTGR155	404	16160	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:06:12:9
01	051	2	7	1998	PTGR155	885	35400	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:08:15:06
01	020	2	7	1998	PTCI180	300	12000	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:29:00:38
01	066	2	7	1998	PTRP192	8	320	96700.80	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:13:08:14
01	029	2	7	1998	PTRL172	150	6000	2013480.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:10:24:95
01	020	2	7	1998	PTGR150	440	17600	0	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:28:29:79
01	019	2	7	1998	PTGR176	1200	48000	15263520.00	13/07/1998 00:00:00	18/07/1998 00:00:00	JEM	09/07/1998 17:23:22:7
01	052	3	7	1998	PTRP155	350	14000	4364220.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:44:51:49
01	019	3	7	1998	MAMP060	34	1360	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:50:41:18
01	042	3	7	1998	PTRP191	50	2000	784600.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:51:18
01	017	3	7	1998	PTRP174	270	10800	3287628.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:19:42:19
01	251	3	7	1998	PTCI160	500	20000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:25:13:52
01	029	3	7	1998	PTRL173	45	1800	572796.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:41:29:03
01	026	3	7	1998	PTCI165	230	9200	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:11:51:94
01	066	3	7	1998	PTRP192	11	440	131005.60	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:37:04:4
01	019	3	7	1998	PTGR152	2225	89000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	17/07/1998 10:12:19:33
01	029	3	7	1998	PTRP175	140	5600	1735216.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:36:33:81
01	044	3	7	1998	PTRL154	150	6000	1968240.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:46:34:97
01	018	3	7	1998	PTCI161	514	20560	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:27:42:31
01	033	3	7	1998	PTRP134	110	4400	1371876.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 17:00:21:21
01	039	3	7	1998	PTRP134	750	30000	9353700.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 17:00:48:79
01	026	3	7	1998	PTCI164	150	6000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:11:13:54
01	027	3	7	1998	PTCI160	370	14800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:33:52:22
01	023	3	7	1998	PTGR150	2700	108000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:30:31:37
01	047	3	7	1998	PTRP191	10	400	156920.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:44:02
01	019	3	7	1998	PTGR162	4550	182000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	17/07/1998 09:54:38:28
01	043	3	7	1998	PTCI170	320	12800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:58:14:17
01	030	3	7	1998	PTRP191	50	2000	784600.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:43:00:92
01	032	3	7	1998	PTGR130	525	21000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:53:52:93
01	042	3	7	1998	PTRP175	155	6200	1921132.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:51:07:4
01	054	3	7	1998	PTRP191	50	2000	784600.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:48:36:52
01	043	3	7	1998	PTCI171	140	5600	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:58:28:34
01	250	3	7	1998	PTCI160	1070	42800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:26:43:6
01	051	3	7	1998	PTGR155	800	32000	9811840.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:54:06:46
01	047	3	7	1998	PTRP174	270	10800	3287628.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:43:53:1
01	048	3	7	1998	PTRP134	120	4800	1496592.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:03:21:63
01	014	3	7	1998	PTRP191	13	520	203996.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:14:55:7
01	038	3	7	1998	PTRP191	15	600	235380.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:49:56:55
01	057	3	7	1998	PTCI160	900	36000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:59:35:68
01	032	3	7	1998	PTCI130	220	8800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:56:59:01
01	054	3	7	1998	PTRP155	820	32800	10224744.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:48:27:07
01	066	3	7	1998	PTRP191	49	1960	768908.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:36:55:4
01	028	3	7	1998	PTGR170	1200	48000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:32:25:23
01	066	3	7	1998	PTRP155	369	14760	4601134.80	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:36:09:64
01	050	3	7	1998	PTGR155	455	18200	5580484.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:52:30:67
01	042	3	7	1998	PTRP174	460	18400	5601144.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:50:41:58
01	020	3	7	1998	PTGR152	350	14000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:23:13:27
01	016	3	7	1998	PTRP191	18	720	282456.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:18:25:85
01	028	3	7	1998	MAMP060	8	320	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:34:32:97
01	038	3	7	1998	PTRP174	240	9600	2922336.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:49:13:21
01	046	3	7	1998	PTRP134	700	28000	8730120.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 17:01:24:87
01	050	3	7	1998	PTGR174	390	15600	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:52:52:31
01	052	3	7	1998	PTRP191	40	1600	627680.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:44:59:73
01	037	3	7	1998	PTCI150	1000	40000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:59:40:06
01	043	3	7	1998	PTCI180	100	4000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:58:42:24
01	020	3	7	1998	PTCI151	450	18000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:29:03:91
01	026	3	7	1998	PTCI160	480	19200	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:04:21:6
01	053	3	7	1998	PTCI151	420	16800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:25:47:19
01	038	3	7	1998	PTRP155	185	7400	2306802.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:49:46:6
01	019	3	7	1998	PTGR176	1750	70000	21320600.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	17/07/1998 10:13:09:64
01	056	3	7	1998	PTCI151	550	22000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:14:11:56
01	014	3	7	1998	PTRP174	233	9320	2837101.20	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:16:25:72
01	050	3	7	1998	PTRP191	60	2400	941520.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:53:10:21
01	020	3	7	1998	PTGR150	280	11200	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:23:43:81
01	024	3	7	1998	PTRP191	45	1800	706140.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:40:32:35
01	017	3	7	1998	PTRP191	18	720	282456.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:20:12:29
01	018	3	7	1998	PTCI160	430	17200	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:28:12:41
01	025	3	7	1998	PTCI161	620	24800	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:01:16:18
01	032	3	7	1998	PTGR120	600	24000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:56:38:25
01	021	3	7	1998	PTRP123	90	3600	1189368.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:32:43:34
01	028	3	7	1998	PTCI170	150	6000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:32:40:83
01	036	3	7	1998	PTCI111	90	3600	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 14:58:25:25
01	024	3	7	1998	PTRP155	585	23400	7294482.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:39:53:41
01	026	3	7	1998	PTCI161	160	6400	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	16/07/1998 15:12:25:06
01	016	3	7	1998	PTRP156	344	13760	4364396.80	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:18:08:16
01	044	3	7	1998	PTRL172	98	3920	1251930.40	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:46:58:59
01	019	3	7	1998	PTGR142	525	21000	0	20/07/1998 00:00:00	25/07/1998 00:00:00	JEM	17/07/1998 10:11:33:08
01	030	3	7	1998	PTRP155	830	33200	10349436.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:42:46:92
01	044	3	7	1998	PTRL153	128	5120	1687347.20	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:45:52:9
01	051	3	7	1998	PTRP191	75	3000	1176900.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JODU	16/07/1998 16:54:23:1
01	066	3	7	1998	PTRP175	125	5000	1549300.00	20/07/1998 00:00:00	25/07/1998 00:00:00	JEMD	16/07/1998 16:34:20:4
01	057	4	7	1998	MAMP060	4	160	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:29:56:17
01	019	4	7	1998	PTGR152	1200	48000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:40:43:03
01	044	4	7	1998	PTRL153	200	8000	2636480.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:25:06:05
01	026	4	7	1998	PTCI165	250	10000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:09:16:48
01	044	4	7	1998	PTRL154	140	5600	1837024.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:25:49:44
01	019	4	7	1998	PTGR162	6625	265000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:41:42:78
01	026	4	7	1998	PTCI164	200	8000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:07:43:38
01	038	4	7	1998	PTRP155	152	6080	1895318.40	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:39:59:93
01	020	4	7	1998	PTGR152	300	12000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:04:43:45
01	042	4	7	1998	PTRP175	150	6000	1859160.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:45:33:05
01	048	4	7	1998	PTRP134	131	5240	1633779.60	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:59:14:83
01	030	4	7	1998	PTRP191	40	1600	627680.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:53:11:79
01	053	4	7	1998	PTCI151	420	16800	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:34:31:86
01	050	4	7	1998	MAMP060	4	160	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:48:49:13
01	044	4	7	1998	PTRL172	110	4400	1405228.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:26:38:77
01	046	4	7	1998	PTRP134	150	6000	1870740.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:01:48:07
01	057	4	7	1998	PTCI161	880	35200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:29:41:89
01	025	4	7	1998	PTCI161	680	27200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:02:38:27
01	020	4	7	1998	PTGR150	225	9000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:06:36:48
01	024	4	7	1998	PTRP191	46	1840	721832.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:42:09:44
01	038	4	7	1998	PTRP191	12	480	188304.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:40:21:02
01	032	4	7	1998	PTGR120	525	21000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEMD	23/07/1998 11:27:58:97
01	050	4	7	1998	PTRP191	60	2400	941520.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:49:40:65
01	017	4	7	1998	PTRP174	265	10600	3226746.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:54:00:84
01	054	4	7	1998	PTRP191	55	2200	863060.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:38:07:93
01	028	4	7	1998	PTCI170	150	6000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:31:21:41
01	019	4	7	1998	MAMP060	30	1200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:43:00:23
01	250	4	7	1998	MAMP060	5	200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:33:50
01	024	4	7	1998	MAMP060	6	240	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:42:21:69
01	016	4	7	1998	PTRP156	132	5280	1674710.40	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:58:15:56
01	018	4	7	1998	PTCI161	615	24600	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:35:11:9
01	251	4	7	1998	PTCI160	500	20000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:23:15:78
01	018	4	7	1998	PTCI160	630	25200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:35:36:34
01	042	4	7	1998	MAMP060	3	120	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:46:14:19
01	020	4	7	1998	PTCI151	350	14000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:03:54:67
01	017	4	7	1998	MAMP060	2	80	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:54:21:76
01	021	4	7	1998	PTRP123	70	2800	925064.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:00:00:03
01	051	4	7	1998	PTGR155	862	34480	10572257.60	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:50:38:99
01	032	4	7	1998	PTGR142	225	9000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEMD	23/07/1998 11:28:30:89
01	050	4	7	1998	PTGR155	56	2240	686828.80	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:48:09:15
01	036	4	7	1998	PTCI111	120	4800	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:53:23:3
01	026	4	7	1998	PTCI161	180	7200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:09:37:68
01	066	4	7	1998	PTRP191	52	2080	815984.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:57:12:01
01	023	4	7	1998	PTGR150	2800	112000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:32:47:32
01	039	4	7	1998	PTRP134	850	34000	10600860.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:01:12:15
01	066	4	7	1998	PTRP155	708	28320	8828193.60	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:56:46:2
01	019	4	7	1998	PTGR176	2400	96000	29239680.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:42:47:76
01	033	4	7	1998	PTRP134	140	5600	1746024.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:00:41:22
01	020	4	7	1998	PTCI152	150	6000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:05:05:69
01	014	4	7	1998	PTRP174	230	9200	2800572.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:20:35:38
01	027	4	7	1998	PTCI161	330	13200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:28:34:16
01	043	4	7	1998	PTCI171	140	5600	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:27:37:81
01	030	4	7	1998	PTRP155	470	18800	5860524.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:52:10:33
01	066	4	7	1998	PTRP175	102	4080	1264228.80	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:54:41:02
01	066	4	7	1998	PTRP192	11	440	131005.60	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:57:01:36
01	024	4	7	1998	PTRP174	568	22720	6916195.20	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:41:20:23
01	056	4	7	1998	PTCI151	520	20800	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:26:14:07
01	032	4	7	1998	PTCI130	80	3200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:51:36:86
01	020	4	7	1998	PTCI150	200	8000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:06:02:81
01	018	4	7	1998	MAMP060	5	200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:35:58:09
01	054	4	7	1998	PTRP155	775	31000	9663630.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:37:52:5
01	042	4	7	1998	PTRP191	38	1520	596296.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:45:59:25
01	025	4	7	1998	MAMP060	3	120	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:03:10:13
01	037	4	7	1998	PTCI150	1050	42000	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:21:40:32
01	016	4	7	1998	PTRP192	26	1040	309649.60	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:58:30:83
01	026	4	7	1998	PTCI160	480	19200	0	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 10:07:18:23
01	014	4	7	1998	PTRP191	16	640	251072.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 09:20:49
01	017	4	7	1998	PTRP191	18	720	282456.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:54:12:32
01	051	4	7	1998	PTRP191	76	3040	1192592.00	27/07/1998 00:00:00	01/08/1998 00:00:00	JEM	23/07/1998 08:51:08:86
