01	019	COSP059	B	01/01/2003 00:00:00	50	6961	PTGR162	0	0	NO	0	4101838.86	0	0017	08/03/2003 13:43:38:88
01	046	RPHU27A	P	01/01/2003 00:00:00	5	400	PTRP134	0	72	PTRP134	0	229228.00	41261.04	0017	08/03/2003 13:43:51:4
01	032	COSP073	P	01/01/2003 00:00:00	15	1500	PTGR120	0	0	NO	0	950085.00	0	0017	08/03/2003 13:43:39:65
01	066	RPHU23G	B	01/01/2003 00:00:00	50	914	PTGR174	0	80	PTRP191	0	501191.90	43004.80	0017	08/03/2003 13:43:45:14
01	032	COSP079	P	01/01/2003 00:00:00	7	1000	PTGR120	0	0	NO	0	633390.00	0	0017	08/03/2003 13:43:40:36
01	014	RPHU24D	B	01/01/2003 00:00:00	40	1900	PTRP155	0	144	PTRP191	0	1075514.00	77408.64	0017	08/03/2003 13:43:46:79
01	019	COSP066	B	01/01/2003 00:00:00	32	6920	PTGR152	0	0	NO	0	4193935.20	0	0017	08/03/2003 13:43:39:21
01	051	RPHU24E	B	01/01/2003 00:00:00	37	1166	PTGR155	0	0	NO	0	651036.10	0	0017	08/03/2003 13:43:46:95
01	019	COHY007	B	01/01/2003 00:00:00	53	6906	PTGR162	0	0	NO	0	4069429.56	0	0017	08/03/2003 13:43:35:97
01	016	RPAM087	B	01/01/2003 00:00:00	52	258	PTRP175	0	28	PTRP192	0	145839.66	15310.12	0017	08/03/2003 13:43:43:22
01	042	RPHU23D	B	01/01/2003 00:00:00	52	951	PTGR174	0	90	PTRP191	0	521480.85	48380.40	0017	08/03/2003 13:43:44:43
01	023	COSP058	B	01/01/2003 00:00:00	47	2110	PTCI171	0	0	NO	0	1250132.80	0	0017	08/03/2003 13:43:38:71
01	052	RPHU26A	B	01/01/2003 00:00:00	27	560	PTRP155	0	55	PTRP191	0	316993.60	29565.80	0017	08/03/2003 13:43:49:37
01	023	COHYBR63	B	01/01/2003 00:00:00	38	3400	PTGR161	0	0	NO	0	1998690.00	0	0017	08/03/2003 13:43:36:63
01	050	RPHU23I	B	01/01/2003 00:00:00	44	1250	PTGR155	0	150	PTRP191	0	697937.50	80634.00	0017	08/03/2003 13:43:45:63
01	050	RPHU24A	B	01/01/2003 00:00:00	43	1200	PTGR155	0	120	PTRP191	0	670020.00	64507.20	0017	08/03/2003 13:43:45:85
01	042	RPHU23C	B	01/01/2003 00:00:00	53	793	PTGR174	0	70	PTRP191	0	434841.55	37629.20	0017	08/03/2003 13:43:44:15
01	027	COSP053	B	01/01/2003 00:00:00	65	1516	PTGR171	0	0	NO	0	817775.88	0	0017	08/03/2003 13:43:37:94
01	039	RPHU27C	P	01/01/2003 00:00:00	3	500	PTRP134	0	79	PTRP134	0	286535.00	45272.53	0017	08/03/2003 13:43:51:79
01	048	RPAH088	G	01/01/2003 00:00:00	17	650	PTRP134	0	120	PTRP134	0	372495.50	68768.40	0017	08/03/2003 13:43:42:83
01	023	COSP062	B	01/01/2003 00:00:00	39	3225	PTGR161	0	0	NO	0	1895816.25	0	0017	08/03/2003 13:43:39:04
01	020	COHYBR75	G	01/01/2003 00:00:00	13	1000	PTGR142	0	0	NO	0	596770.00	0	0017	08/03/2003 13:43:37:01
01	046	RPHU26F	P	01/01/2003 00:00:00	12	750	PTRP134	0	140	PTRP134	0	429802.50	80229.80	0017	08/03/2003 13:43:50:63
01	046	RPHU26I	P	01/01/2003 00:00:00	7	0	NO	0	0	NO	0	0	0	0017	08/03/2003 13:43:51:18
01	046	RPHU26H	P	01/01/2003 00:00:00	10	700	PTRP134	0	132	PTRP134	0	401149.00	75645.24	0017	08/03/2003 13:43:51:02
01	032	COHY008	P	01/01/2003 00:00:00	8	1685	PTGR130	0	0	NO	0	998227.70	0	0017	08/03/2003 13:43:36:13
01	051	RPHU24H	B	01/01/2003 00:00:00	34	1087	PTGR155	0	69	PTRP191	0	606926.45	37091.64	0017	08/03/2003 13:43:47:56
01	047	RPHU25E	B	01/01/2003 00:00:00	31	1501	PTGR155	0	95	PTRP191	0	838083.35	51068.20	0017	08/03/2003 13:43:48:49
01	067	RLAS016	B	01/01/2003 00:00:00	18	1160	PTRL153	0	0	NO	0	728480.00	0	0017	08/03/2003 13:43:42:06
01	019	COSP054	B	01/01/2003 00:00:00	58	5790	PTGR162	0	0	NO	0	3411815.40	0	0017	08/03/2003 13:43:38:11
01	050	RPHU24C	B	01/01/2003 00:00:00	41	1300	PTGR155	0	120	PTRP191	0	725855.00	64507.20	0017	08/03/2003 13:43:46:51
01	032	COSP073A	P	01/01/2003 00:00:00	12	1540	PTGR120	0	0	NO	0	975420.60	0	0017	08/03/2003 13:43:39:81
01	019	COSP036	B	01/01/2003 00:00:00	102	5725	PTGR162	0	0	NO	0	3373513.50	0	0017	08/03/2003 13:43:37:56
01	020	COHYBR74	G	01/01/2003 00:00:00	14	1343	PTGR151	0	0	NO	0	808190.54	0	0017	08/03/2003 13:43:36:85
01	056	COSP057	B	01/01/2003 00:00:00	48	3000	PTCI161	0	0	NO	0	1787730.00	0	0017	08/03/2003 13:43:38:49
01	032	COSP081	P	01/01/2003 00:00:00	1	1560	PTCI111	0	0	NO	0	1070378.40	0	0017	08/03/2003 13:43:40:97
01	052	RPHU25I	B	01/01/2003 00:00:00	28	1112	PTRP155	0	106	PTRP191	0	629458.72	56981.36	0017	08/03/2003 13:43:49:2
01	046	RPHU27B	P	01/01/2003 00:00:00	5	300	PTRP134	0	62	PTRP134	0	171921.00	35530.34	0017	08/03/2003 13:43:51:57
01	048	RPAM088	G	01/01/2003 00:00:00	17	133	PTRP134	0	26	PTRP134	0	76218.31	14899.82	0017	08/03/2003 13:43:43:38
01	032	COSP078	P	01/01/2003 00:00:00	9	1490	PTGR120	0	0	NO	0	943751.10	0	0017	08/03/2003 13:43:40:2
01	052	RPHU26A	B	02/01/2003 00:00:00	27	560	PTRP155	0	55	PTRP191	0	316993.60	29565.80	0017	08/03/2003 13:43:49:37
01	021	RPHU26D	P	02/01/2003 00:00:00	17	1500	PTRP134	0	200	PTRP134	0	859605.00	114614.00	0017	08/03/2003 13:43:50:08
01	051	RPHU24G	B	02/01/2003 00:00:00	35	1261	PTGR155	0	9	PTRP191	0	704079.35	4838.04	0017	08/03/2003 13:43:47:39
01	016	RPAH087	B	02/01/2003 00:00:00	52	830	PTRP174	0	77	PTRP192	0	462351.50	42102.83	0017	08/03/2003 13:43:42:67
01	035	COSP056	B	02/01/2003 00:00:00	50	2648	PTCI161	0	0	NO	0	1577969.68	0	0017	08/03/2003 13:43:38:33
01	023	COIBBC03	B	02/01/2003 00:00:00	47	1660	PTGR160	0	0	NO	0	965821.20	0	0017	08/03/2003 13:43:37:39
01	050	RPHU24A	B	02/01/2003 00:00:00	43	1200	PTGR155	0	120	PTRP191	0	670020.00	64507.20	0017	08/03/2003 13:43:45:85
01	032	COSP078	P	02/01/2003 00:00:00	9	2040	PTGR120	0	0	NO	0	1292115.60	0	0017	08/03/2003 13:43:40:2
01	042	RPHU23E	B	02/01/2003 00:00:00	51	885	PTGR174	0	80	PTRP191	0	485289.75	43004.80	0017	08/03/2003 13:43:44:65
01	051	RPHU24H	B	02/01/2003 00:00:00	35	1087	PTGR155	0	0	NO	0	606926.45	0	0017	08/03/2003 13:43:47:56
01	020	COHYBR75	G	02/01/2003 00:00:00	13	1000	PTGR142	0	0	NO	0	596770.00	0	0017	08/03/2003 13:43:37:01
01	019	COHY005	B	02/01/2003 00:00:00	64	10665	PTGR176	0	0	NO	0	6238065.15	0	0017	08/03/2003 13:43:35:75
01	066	RPHU23H	B	02/01/2003 00:00:00	49	960	PTGR174	0	86	PTRP191	0	526416.00	46230.16	0017	08/03/2003 13:43:45:36
01	032	COHY008	P	02/01/2003 00:00:00	8	1685	PTGR130	0	0	NO	0	998227.70	0	0017	08/03/2003 13:43:36:13
