id_empresa	cod_granja	cod_lote	tipo_lote	fecha_consumo	edad_lote	consumo_h	formula_h	costo_consumo_h	consumo_m	formula_m	costo_consumo_m	costo_total_consumo_h	costo_total_consumo_m	id_usuario	fec_registro
01	042	RPHU5J1	B	01/07/1998 00:00:00	55	942	PTRP174	0	71	PTRP191	0	323624.10	22895.37	JODU	26/08/1998 00:00:00
01	029	RLGL010	B	01/07/1998 00:00:00	71	340	PTRL173	0	0	NO	0	121624.80	0	JODU	26/08/1998 00:00:00
01	024	RPHU07B	B	01/07/1998 00:00:00	40	1056	PTRP155	0	84	PTRP191	0	370402.56	27087.48	JODU	26/08/1998 00:00:00
01	051	RPHU07I	B	01/07/1998 00:00:00	31	1450	PTGR155	0	128	PTRP191	0	500917.00	41276.16	JODU	26/08/1998 00:00:00
01	050	RPHU06E	B	01/07/1998 00:00:00	46	1200	PTGR155	0	91	PTRP191	0	414552.00	29344.77	JODU	26/08/1998 00:00:00
01	016	RPAH074	B	01/07/1998 00:00:00	42	311	PTRP155	0	30	PTRP191	0	109086.36	9674.10	JODU	26/08/1998 00:00:00
01	039	RPHU09B	P	01/07/1998 00:00:00	10	463	PTRP134	0	72	PTRP134	0	157072.75	24426.00	JODU	26/08/1998 00:00:00
01	044	RLAS004	B	01/07/1998 00:00:00	27	200	PTRL154	0	0	NO	0	73702.00	0	JODU	26/08/1998 00:00:00
01	039	RPHU09C	P	01/07/1998 00:00:00	10	756	PTRP134	0	116	PTRP134	0	256473.00	39353.00	JODU	26/08/1998 00:00:00
01	046	RPHU08G	P	01/07/1998 00:00:00	19	554	PTRP134	0	94	PTRP134	0	187944.50	31889.50	JODU	26/08/1998 00:00:00
01	016	RPAM075	B	01/07/1998 00:00:00	29	205	PTRP155	0	33	PTRP191	0	71905.80	10641.51	JODU	26/08/1998 00:00:00
01	016	RPAH075	B	01/07/1998 00:00:00	29	1096	PTRP155	0	73	PTRP191	0	384432.96	23540.31	JODU	26/08/1998 00:00:00
01	066	RPAM073	B	01/07/1998 00:00:00	52	95	PTRP174	0	7	PTRP191	0	32637.25	2257.29	JODU	26/08/1998 00:00:00
01	066	RPHU08C	B	01/07/1998 00:00:00	25	808	PTRP155	0	80	PTRP191	0	283414.08	25797.60	JODU	26/08/1998 00:00:00
01	046	RPHU08I	P	01/07/1998 00:00:00	14	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	050	RPHU06D	B	01/07/1998 00:00:00	47	1110	PTGR155	0	90	PTRP191	0	383460.60	29022.30	JODU	26/08/1998 00:00:00
01	024	RPHU07A	B	01/07/1998 00:00:00	40	1831	PTRP155	0	136	PTRP191	0	642241.56	43855.92	JODU	26/08/1998 00:00:00
01	046	RPHU08H	P	01/07/1998 00:00:00	15	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	030	RPHU4DR	B	01/07/1998 00:00:00	90	1182	PTRP155	0	69	PTRP191	0	414598.32	22250.43	JODU	26/08/1998 00:00:00
01	033	RPAH077	P	01/07/1998 00:00:00	9	553	PTRP134	0	83	PTRP134	0	187605.25	28157.75	JODU	26/08/1998 00:00:00
01	047	RPHU3KR	B	01/07/1998 00:00:00	99	1824	PTRP174	0	139	PTRP191	0	626635.20	44823.33	JODU	26/08/1998 00:00:00
01	044	RLAS002	B	01/07/1998 00:00:00	49	600	PTRL154	0	0	NO	0	221106.00	0	JODU	26/08/1998 00:00:00
01	046	RPHU08D	P	01/07/1998 00:00:00	22	791	PTRP134	0	127	PTRP134	0	268346.75	43084.75	JODU	26/08/1998 00:00:00
01	039	RPHU09E	P	01/07/1998 00:00:00	9	964	PTRP134	0	364	PTRP134	0	327037.00	123487.00	JODU	26/08/1998 00:00:00
01	050	RPHU06C	B	01/07/1998 00:00:00	49	1140	PTGR155	0	95	PTRP191	0	393824.40	30634.65	JODU	26/08/1998 00:00:00
01	029	RLXL026	B	01/07/1998 00:00:00	71	840	PTRL172	0	0	NO	0	303828.00	0	JODU	26/08/1998 00:00:00
01	017	RPHU05I	B	01/07/1998 00:00:00	70	591	PTRP174	0	32	PTRP191	0	203038.05	10319.04	JODU	26/08/1998 00:00:00
01	039	RPHU09A	P	01/07/1998 00:00:00	13	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	066	RPAH073	B	01/07/1998 00:00:00	52	336	PTRP174	0	27	PTRP191	0	115432.80	8706.69	JODU	26/08/1998 00:00:00
01	044	RLIW001	P	01/07/1998 00:00:00	14	360	PTRL137	0	0	NO	0	129056.40	0	JODU	26/08/1998 00:00:00
01	050	RPHU06F	B	01/07/1998 00:00:00	42	1010	PTGR155	0	84	PTRP191	0	348914.60	27087.48	JODU	26/08/1998 00:00:00
01	066	RPAH072	B	01/07/1998 00:00:00	64	172	PTRP174	0	15	PTRP191	0	59090.60	4837.05	JODU	26/08/1998 00:00:00
01	051	RPHU08B	B	01/07/1998 00:00:00	28	1470	PTGR155	0	121	PTRP191	0	507826.20	39018.87	JODU	26/08/1998 00:00:00
01	046	RPHU08E	P	01/07/1998 00:00:00	20	154	PTRP134	0	47	PTRP134	0	52244.50	15944.75	JODU	26/08/1998 00:00:00
01	038	RPHU05F	B	01/07/1998 00:00:00	75	1081	PTRP174	0	72	PTRP191	0	371377.55	23217.84	JODU	26/08/1998 00:00:00
01	044	RLXL025	B	01/07/1998 00:00:00	91	760	PTRL172	0	0	NO	0	274892.00	0	JODU	26/08/1998 00:00:00
01	044	RLAS003	B	01/07/1998 00:00:00	30	240	PTRL154	0	0	NO	0	88442.40	0	JODU	26/08/1998 00:00:00
01	030	RPHU4ER	B	01/07/1998 00:00:00	88	1654	PTRP155	0	102	PTRP191	0	580157.04	32891.94	JODU	26/08/1998 00:00:00
01	017	RPHU5IA	B	01/07/1998 00:00:00	70	999	PTRP174	0	75	PTRP191	0	343206.45	24185.25	JODU	26/08/1998 00:00:00
01	046	RPHU08F	P	01/07/1998 00:00:00	19	1431	PTRP134	0	202	PTRP134	0	485466.75	68528.50	JODU	26/08/1998 00:00:00
01	066	RPAM072	B	01/07/1998 00:00:00	63	82	PTRP174	0	9	PTRP191	0	28171.10	2902.23	JODU	26/08/1998 00:00:00
01	038	RPHU05I	B	01/07/1998 00:00:00	70	276	PTRP174	0	16	PTRP191	0	94819.80	5159.52	JODU	26/08/1998 00:00:00
01	048	RPAM076	G	01/07/1998 00:00:00	18	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	038	RPHU5HR	B	01/07/1998 00:00:00	73	583	PTRP193	0	0	NO	0	135419.24	0	JODU	26/08/1998 00:00:00
01	030	RPHU5DR	B	01/07/1998 00:00:00	77	2147	PTRP155	0	114	PTRP191	0	753081.72	36761.58	JODU	26/08/1998 00:00:00
01	042	RPHU05J	B	01/07/1998 00:00:00	55	930	PTRP174	0	73	PTRP191	0	319501.50	23540.31	JODU	26/08/1998 00:00:00
01	039	RPHU09G	P	01/07/1998 00:00:00	5	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	054	RPHU5ER	B	01/07/1998 00:00:00	76	1177	PTRP155	0	84	PTRP191	0	412844.52	27087.48	JODU	26/08/1998 00:00:00
01	054	RPHU4JR	B	02/07/1998 00:00:00	84	3562	PTRP155	0	355	PTRP191	0	1249407.12	114476.85	JODU	26/08/1998 00:00:00
01	038	RPHU05I	B	02/07/1998 00:00:00	71	276	PTRP174	0	16	PTRP191	0	94819.80	5159.52	JODU	26/08/1998 00:00:00
01	016	RPAH074	B	02/07/1998 00:00:00	42	333	PTRP155	0	27	PTRP191	0	116803.08	8706.69	JODU	26/08/1998 00:00:00
01	051	RPHU08B	B	02/07/1998 00:00:00	29	1350	PTGR155	0	121	PTRP191	0	466371.00	39018.87	JODU	26/08/1998 00:00:00
01	048	RPAM076	G	02/07/1998 00:00:00	18	134	PTRP134	0	25	PTRP134	0	45459.50	8481.25	JODU	26/08/1998 00:00:00
01	050	RPHU06D	B	02/07/1998 00:00:00	47	1110	PTGR155	0	90	PTRP191	0	383460.60	29022.30	JODU	26/08/1998 00:00:00
01	016	RPAM074	B	02/07/1998 00:00:00	42	97	PTRP155	0	9	PTRP191	0	34023.72	2902.23	JODU	26/08/1998 00:00:00
01	016	RPAH075	B	02/07/1998 00:00:00	29	1014	PTRP155	0	78	PTRP191	0	355670.64	25152.66	JODU	26/08/1998 00:00:00
01	039	RPHU09F	P	02/07/1998 00:00:00	8	617	PTRP134	0	175	PTRP134	0	209317.25	59368.75	JODU	26/08/1998 00:00:00
01	030	RPHU4DR	B	02/07/1998 00:00:00	90	1101	PTRP155	0	69	PTRP191	0	386186.76	22250.43	JODU	26/08/1998 00:00:00
01	039	RPHU09G	P	02/07/1998 00:00:00	6	227	PTRP134	0	92	PTRP134	0	77009.75	31211.00	JODU	26/08/1998 00:00:00
01	046	RPHU08G	P	02/07/1998 00:00:00	19	554	PTRP134	0	94	PTRP134	0	187944.50	31889.50	JODU	26/08/1998 00:00:00
01	044	RLIW001	P	02/07/1998 00:00:00	14	360	PTRL137	0	0	NO	0	129056.40	0	JODU	26/08/1998 00:00:00
01	050	RPHU06C	B	02/07/1998 00:00:00	50	1140	PTGR155	0	95	PTRP191	0	393824.40	30634.65	JODU	26/08/1998 00:00:00
01	066	RPAH073	B	02/07/1998 00:00:00	53	333	PTRP174	0	27	PTRP191	0	114402.15	8706.69	JODU	26/08/1998 00:00:00
01	024	RPHU07A	B	02/07/1998 00:00:00	40	1782	PTRP155	0	136	PTRP191	0	625054.32	43855.92	JODU	26/08/1998 00:00:00
01	024	RPHU07B	B	02/07/1998 00:00:00	40	1012	PTRP155	0	84	PTRP191	0	354969.12	27087.48	JODU	26/08/1998 00:00:00
01	051	RPHU07D	B	02/07/1998 00:00:00	38	920	PTRP155	0	84	PTRP191	0	322699.20	27087.48	JODU	26/08/1998 00:00:00
01	044	RLAS003	B	02/07/1998 00:00:00	30	240	PTRL154	0	0	NO	0	88442.40	0	JODU	26/08/1998 00:00:00
01	051	RPHU07I	B	02/07/1998 00:00:00	32	1330	PTGR155	0	125	PTRP191	0	459461.80	40308.75	JODU	26/08/1998 00:00:00
01	029	RLXL026	B	02/07/1998 00:00:00	71	840	PTRL172	0	0	NO	0	303828.00	0	JODU	26/08/1998 00:00:00
01	039	RPHU09C	P	02/07/1998 00:00:00	10	756	PTRP134	0	116	PTRP134	0	256473.00	39353.00	JODU	26/08/1998 00:00:00
01	054	RPHU5ER	B	02/07/1998 00:00:00	76	1097	PTRP155	0	84	PTRP191	0	384783.72	27087.48	JODU	26/08/1998 00:00:00
01	042	RPHU06A	B	02/07/1998 00:00:00	53	1823	PTRP174	0	133	PTRP191	0	626291.65	42888.51	JODU	26/08/1998 00:00:00
01	044	RLXL027	B	02/07/1998 00:00:00	32	640	PTRL153	0	0	NO	0	239763.20	0	JODU	26/08/1998 00:00:00
01	038	RPHU05F	B	02/07/1998 00:00:00	75	1081	PTRP174	0	72	PTRP191	0	371377.55	23217.84	JODU	26/08/1998 00:00:00
01	046	RPHU08I	P	02/07/1998 00:00:00	15	796	PTRP134	0	147	PTRP134	0	270043.00	49869.75	JODU	26/08/1998 00:00:00
01	014	RPHU4AR	B	02/07/1998 00:00:00	99	1339	PTRP174	0	87	PTRP191	0	460013.45	28054.89	JODU	26/08/1998 00:00:00
01	046	RPHU08E	P	02/07/1998 00:00:00	20	154	PTRP134	0	47	PTRP134	0	52244.50	15944.75	JODU	26/08/1998 00:00:00
01	030	RPHU5DR	B	02/07/1998 00:00:00	77	1999	PTRP155	0	114	PTRP191	0	701169.24	36761.58	JODU	26/08/1998 00:00:00
01	017	RPHU5IA	B	02/07/1998 00:00:00	70	999	PTRP174	0	75	PTRP191	0	343206.45	24185.25	JODU	26/08/1998 00:00:00
01	050	RPHU06E	B	02/07/1998 00:00:00	47	1200	PTGR155	0	91	PTRP191	0	414552.00	29344.77	JODU	26/08/1998 00:00:00
01	044	RLAS004	B	02/07/1998 00:00:00	28	200	PTRL154	0	0	NO	0	73702.00	0	JODU	26/08/1998 00:00:00
01	066	RPAM073	B	02/07/1998 00:00:00	53	94	PTRP174	0	7	PTRP191	0	32293.70	2257.29	JODU	26/08/1998 00:00:00
01	047	RPHU3KR	B	02/07/1998 00:00:00	100	1824	PTGR174	0	139	PTRP191	0	616603.20	44823.33	JODU	26/08/1998 00:00:00
01	039	RPHU09B	P	02/07/1998 00:00:00	10	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	039	RPHU09D	P	02/07/1998 00:00:00	9	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	042	RPHU5J1	B	02/07/1998 00:00:00	55	942	PTRP174	0	71	PTRP191	0	323624.10	22895.37	JODU	26/08/1998 00:00:00
01	029	RLGL010	B	02/07/1998 00:00:00	71	320	PTRL173	0	0	NO	0	114470.40	0	JODU	26/08/1998 00:00:00
01	039	RPHU09A	P	02/07/1998 00:00:00	14	500	PTRP134	0	108	PTRP134	0	169625.00	36639.00	JODU	26/08/1998 00:00:00
01	017	RPHU05I	B	02/07/1998 00:00:00	71	591	PTRP174	0	32	PTRP191	0	203038.05	10319.04	JODU	26/08/1998 00:00:00
01	048	RPAH076	G	02/07/1998 00:00:00	18	507	PTRP134	0	106	PTRP134	0	171999.75	35960.50	JODU	26/08/1998 00:00:00
01	033	RPAM077	P	02/07/1998 00:00:00	9	104	PTRP134	0	33	PTRP134	0	35282.00	11195.25	JODU	26/08/1998 00:00:00
01	033	RPAH077	P	02/07/1998 00:00:00	9	553	PTRP134	0	93	PTRP134	0	187605.25	31550.25	JODU	26/08/1998 00:00:00
01	044	RLXL025	B	02/07/1998 00:00:00	92	760	PTRL172	0	0	NO	0	274892.00	0	JODU	26/08/1998 00:00:00
01	046	RPHU08H	P	02/07/1998 00:00:00	16	548	PTRP134	0	89	PTRP134	0	185909.00	30193.25	JODU	26/08/1998 00:00:00
01	044	RLAS002	B	02/07/1998 00:00:00	50	600	PTRL154	0	0	NO	0	221106.00	0	JODU	26/08/1998 00:00:00
01	030	RPHU4ER	B	02/07/1998 00:00:00	88	1540	PTRP155	0	102	PTRP191	0	540170.40	32891.94	JODU	26/08/1998 00:00:00
01	051	RPHU07G	B	02/07/1998 00:00:00	35	1020	PTGR155	0	94	PTRP191	0	352369.20	30312.18	JODU	26/08/1998 00:00:00
01	046	RPHU08F	P	02/07/1998 00:00:00	19	1431	PTRP134	0	202	PTRP134	0	485466.75	68528.50	JODU	26/08/1998 00:00:00
01	066	RPAH072	B	02/07/1998 00:00:00	64	171	PTRP174	0	16	PTRP191	0	58747.05	5159.52	JODU	26/08/1998 00:00:00
01	046	RPHU08D	P	02/07/1998 00:00:00	23	811	PTRP134	0	125	PTRP134	0	275131.75	42406.25	JODU	26/08/1998 00:00:00
01	066	RPHU08C	B	02/07/1998 00:00:00	25	808	PTRP155	0	80	PTRP191	0	283414.08	25797.60	JODU	26/08/1998 00:00:00
01	066	RPAM072	B	02/07/1998 00:00:00	64	82	PTRP174	0	8	PTRP191	0	28171.10	2579.76	JODU	26/08/1998 00:00:00
01	039	RPHU09E	P	02/07/1998 00:00:00	9	964	PTRP134	0	364	PTRP134	0	327037.00	123487.00	JODU	26/08/1998 00:00:00
01	050	RPHU06F	B	02/07/1998 00:00:00	43	980	PTGR155	0	84	PTRP191	0	338550.80	27087.48	JODU	26/08/1998 00:00:00
01	024	RPHU07C	B	02/07/1998 00:00:00	39	537	PTRP155	0	54	PTRP191	0	188358.12	17413.38	JODU	26/08/1998 00:00:00
01	016	RPAM075	B	02/07/1998 00:00:00	29	206	PTRP155	0	33	PTRP191	0	72256.56	10641.51	JODU	26/08/1998 00:00:00
01	038	RPHU5HR	B	02/07/1998 00:00:00	73	583	PTRP193	0	0	NO	0	135419.24	0	JODU	26/08/1998 00:00:00
01	042	RPHU05J	B	02/07/1998 00:00:00	56	930	PTRP174	0	73	PTRP191	0	319501.50	23540.31	JODU	26/08/1998 00:00:00
01	030	RPHU4DR	B	03/07/1998 00:00:00	90	1178	PTRP155	0	69	PTRP191	0	413195.28	22250.43	JODU	26/08/1998 00:00:00
01	051	RPHU07I	B	03/07/1998 00:00:00	32	1430	PTGR155	0	125	PTRP191	0	494007.80	40308.75	JODU	26/08/1998 00:00:00
01	042	RPHU06A	B	03/07/1998 00:00:00	53	1804	PTRP174	0	133	PTRP191	0	619764.20	42888.51	JODU	26/08/1998 00:00:00
01	017	RPHU05I	B	03/07/1998 00:00:00	71	591	PTRP174	0	32	PTRP191	0	203038.05	10319.04	JODU	26/08/1998 00:00:00
01	066	RPAH072	B	03/07/1998 00:00:00	64	171	PTRP174	0	16	PTRP191	0	58747.05	5159.52	JODU	26/08/1998 00:00:00
01	046	RPHU08I	P	03/07/1998 00:00:00	15	796	PTRP134	0	147	PTRP134	0	270043.00	49869.75	JODU	26/08/1998 00:00:00
01	016	RPAH074	B	03/07/1998 00:00:00	42	302	PTRP155	0	27	PTRP191	0	105929.52	8706.69	JODU	26/08/1998 00:00:00
01	024	RPHU07B	B	03/07/1998 00:00:00	40	1059	PTRP155	0	83	PTRP191	0	371454.84	26765.01	JODU	26/08/1998 00:00:00
01	044	RLAS003	B	03/07/1998 00:00:00	31	240	PTRL154	0	0	NO	0	88442.40	0	JODU	26/08/1998 00:00:00
01	050	RPHU06D	B	03/07/1998 00:00:00	47	1080	PTGR155	0	90	PTRP191	0	373096.80	29022.30	JODU	26/08/1998 00:00:00
01	042	RPHU05J	B	03/07/1998 00:00:00	56	922	PTRP174	0	72	PTRP191	0	316753.10	23217.84	JODU	26/08/1998 00:00:00
01	050	RPHU06F	B	03/07/1998 00:00:00	43	980	PTGR155	0	84	PTRP191	0	338550.80	27087.48	JODU	26/08/1998 00:00:00
01	029	RLXL026	B	03/07/1998 00:00:00	72	880	PTRL172	0	0	NO	0	318296.00	0	JODU	26/08/1998 00:00:00
01	017	RPHU5IA	B	03/07/1998 00:00:00	70	999	PTRP174	0	75	PTRP191	0	343206.45	24185.25	JODU	26/08/1998 00:00:00
01	048	RPAM076	G	03/07/1998 00:00:00	18	136	PTRP134	0	26	PTRP134	0	46138.00	8820.50	JODU	26/08/1998 00:00:00
01	050	RPHU06E	B	03/07/1998 00:00:00	47	1180	PTGR155	0	91	PTRP191	0	407642.80	29344.77	JODU	26/08/1998 00:00:00
01	066	RPHU08C	B	03/07/1998 00:00:00	25	808	PTRP155	0	80	PTRP191	0	283414.08	25797.60	JODU	26/08/1998 00:00:00
01	046	RPHU08G	P	03/07/1998 00:00:00	19	554	PTRP134	0	94	PTRP134	0	187944.50	31889.50	JODU	26/08/1998 00:00:00
01	033	RPAM077	P	03/07/1998 00:00:00	9	0	PTRP134	0	0	PTRP134	0	0	0	JODU	26/08/1998 00:00:00
01	039	RPHU09A	P	03/07/1998 00:00:00	14	500	PTRP134	0	108	PTRP134	0	169625.00	36639.00	JODU	26/08/1998 00:00:00
01	044	RLIW001	P	03/07/1998 00:00:00	14	360	PTRL137	0	0	NO	0	129056.40	0	JODU	26/08/1998 00:00:00
01	054	RPHU4JR	B	03/07/1998 00:00:00	84	3824	PTRP155	0	255	PTRP191	0	1341306.24	82229.85	JODU	26/08/1998 00:00:00
01	051	RPHU07G	B	03/07/1998 00:00:00	35	1110	PTGR155	0	94	PTRP191	0	383460.60	30312.18	JODU	26/08/1998 00:00:00
01	030	RPHU5DR	B	03/07/1998 00:00:00	77	2145	PTRP155	0	112	PTRP191	0	752380.20	36116.64	JODU	26/08/1998 00:00:00
01	046	RPHU08F	P	03/07/1998 00:00:00	19	1431	PTRP134	0	202	PTRP134	0	485466.75	68528.50	JODU	26/08/1998 00:00:00
01	042	RPHU5J1	B	03/07/1998 00:00:00	55	934	PTRP174	0	71	PTRP191	0	320875.70	22895.37	JODU	26/08/1998 00:00:00
01	039	RPHU09G	P	03/07/1998 00:00:00	6	547	PTRP134	0	92	PTRP134	0	185569.75	31211.00	JODU	26/08/1998 00:00:00
01	024	RPHU07A	B	03/07/1998 00:00:00	40	1786	PTRP155	0	136	PTRP191	0	626457.36	43855.92	JODU	26/08/1998 00:00:00
01	066	RPAM073	B	03/07/1998 00:00:00	53	94	PTRP174	0	7	PTRP191	0	32293.70	2257.29	JODU	26/08/1998 00:00:00
01	039	RPHU09F	P	03/07/1998 00:00:00	8	617	PTRP134	0	175	PTRP134	0	209317.25	59368.75	JODU	26/08/1998 00:00:00
01	054	RPHU5ER	B	03/07/1998 00:00:00	76	1177	PTRP155	0	84	PTRP191	0	412844.52	27087.48	JODU	26/08/1998 00:00:00
01	051	RPHU07D	B	03/07/1998 00:00:00	38	1000	PTRP155	0	83	PTRP191	0	350760.00	26765.01	JODU	26/08/1998 00:00:00
01	038	RPHU05I	B	03/07/1998 00:00:00	71	275	PTRP174	0	16	PTRP191	0	94476.25	5159.52	JODU	26/08/1998 00:00:00
01	044	RLXL025	B	03/07/1998 00:00:00	92	760	PTRL172	0	0	NO	0	274892.00	0	JODU	26/08/1998 00:00:00
01	016	RPAM074	B	03/07/1998 00:00:00	42	92	PTRP155	0	9	PTRP191	0	32269.92	2902.23	JODU	26/08/1998 00:00:00
01	066	RPAH073	B	03/07/1998 00:00:00	53	333	PTRP174	0	28	PTRP191	0	114402.15	9029.16	JODU	26/08/1998 00:00:00
01	039	RPHU09B	P	03/07/1998 00:00:00	11	489	PTRP134	0	72	PTRP134	0	165893.25	24426.00	JODU	26/08/1998 00:00:00
01	038	RPHU05F	B	03/07/1998 00:00:00	75	1079	PTRP174	0	71	PTRP191	0	370690.45	22895.37	JODU	26/08/1998 00:00:00
01	044	RLAS004	B	03/07/1998 00:00:00	28	200	PTRL154	0	0	NO	0	73702.00	0	JODU	26/08/1998 00:00:00
01	033	RPAH077	P	03/07/1998 00:00:00	9	0	PTRP134	0	0	PTRP134	0	0	0	JODU	26/08/1998 00:00:00
01	038	RPHU5HR	B	03/07/1998 00:00:00	73	583	PTRP193	0	0	NO	0	135419.24	0	JODU	26/08/1998 00:00:00
01	046	RPHU08E	P	03/07/1998 00:00:00	20	154	PTRP134	0	47	PTRP134	0	52244.50	15944.75	JODU	26/08/1998 00:00:00
01	014	RPHU4AR	B	03/07/1998 00:00:00	99	1336	PTRP174	0	85	PTRP191	0	458982.80	27409.95	JODU	26/08/1998 00:00:00
01	046	RPHU08H	P	03/07/1998 00:00:00	16	548	PTRP134	0	89	PTRP134	0	185909.00	30193.25	JODU	26/08/1998 00:00:00
01	066	RPAM072	B	03/07/1998 00:00:00	64	82	PTRP174	0	9	PTRP191	0	28171.10	2902.23	JODU	26/08/1998 00:00:00
01	050	RPHU06C	B	03/07/1998 00:00:00	50	1120	PTGR155	0	94	PTRP191	0	386915.20	30312.18	JODU	26/08/1998 00:00:00
01	048	RPAH076	G	03/07/1998 00:00:00	18	511	PTRP134	0	0	NO	0	173356.75	0	JODU	26/08/1998 00:00:00
01	016	RPAH075	B	03/07/1998 00:00:00	29	1097	PTRP155	0	76	PTRP191	0	384783.72	24507.72	JODU	26/08/1998 00:00:00
01	039	RPHU09D	P	03/07/1998 00:00:00	9	1132	PTRP134	0	48	PTRP134	0	384031.00	16284.00	JODU	26/08/1998 00:00:00
01	016	RPAM075	B	03/07/1998 00:00:00	29	206	PTRP155	0	33	PTRP191	0	72256.56	10641.51	JODU	26/08/1998 00:00:00
01	030	RPHU4ER	B	03/07/1998 00:00:00	88	1648	PTRP155	0	102	PTRP191	0	578052.48	32891.94	JODU	26/08/1998 00:00:00
01	024	RPHU07C	B	03/07/1998 00:00:00	39	554	PTRP155	0	54	PTRP191	0	194321.04	17413.38	JODU	26/08/1998 00:00:00
01	051	RPHU08B	B	03/07/1998 00:00:00	29	1450	PTGR155	0	121	PTRP191	0	500917.00	39018.87	JODU	26/08/1998 00:00:00
01	044	RLAS002	B	03/07/1998 00:00:00	50	600	PTRL154	0	0	NO	0	221106.00	0	JODU	26/08/1998 00:00:00
01	039	RPHU09E	P	03/07/1998 00:00:00	9	964	PTRP134	0	364	PTRP134	0	327037.00	123487.00	JODU	26/08/1998 00:00:00
01	047	RPHU3KR	B	03/07/1998 00:00:00	100	1811	PTGR174	0	138	PTRP191	0	612208.55	44500.86	JODU	26/08/1998 00:00:00
01	046	RPHU08D	P	03/07/1998 00:00:00	23	811	PTRP134	0	125	PTRP134	0	275131.75	42406.25	JODU	26/08/1998 00:00:00
01	029	RLGL010	B	03/07/1998 00:00:00	72	340	PTRL173	0	0	NO	0	121624.80	0	JODU	26/08/1998 00:00:00
01	039	RPHU09C	P	03/07/1998 00:00:00	10	0	NO	0	0	NO	0	0	0	JODU	26/08/1998 00:00:00
01	044	RLXL027	B	03/07/1998 00:00:00	32	680	PTRL153	0	0	NO	0	254748.40	0	JODU	26/08/1998 00:00:00
01	039	RPHU09D	P	04/07/1998 00:00:00	9	1132	PTRP134	0	48	PTRP134	0	384031.00	16284.00	JODU	26/08/1998 00:00:00
01	044	RLXL027	B	04/07/1998 00:00:00	32	680	PTRL153	0	0	NO	0	254748.40	0	JODU	26/08/1998 00:00:00
01	016	RPAH074	B	04/07/1998 00:00:00	42	302	PTRP155	0	27	PTRP191	0	105929.52	8706.69	JODU	26/08/1998 00:00:00
01	016	RPAM074	B	04/07/1998 00:00:00	42	92	PTRP155	0	8	PTRP191	0	32269.92	2579.76	JODU	26/08/1998 00:00:00
01	046	RPHU08F	P	04/07/1998 00:00:00	20	1540	PTRP134	0	214	PTRP134	0	522445.00	72599.50	JODU	26/08/1998 00:00:00
01	030	RPHU5DR	B	04/07/1998 00:00:00	77	1998	PTRP155	0	112	PTRP191	0	700818.48	36116.64	JODU	26/08/1998 00:00:00
01	044	RLAS004	B	04/07/1998 00:00:00	28	200	PTRL154	0	0	NO	0	73702.00	0	JODU	26/08/1998 00:00:00
