19,COSP008 ,  B,07/09/1999,31,0,0
19,COSP008 ,  B,08/09/1999,31.1,0,0
19,COSP008 ,  B,09/09/1999,31.2,0,0
19,COSP008 ,  B,10/09/1999,31.3,0,0
19,COXL158 ,  B,01/09/1999,72.1,27520,0
19,COXL158 ,  B,02/09/1999,72.2,26500,0
19,COXL158 ,  B,03/09/1999,72.3,24300,0
19,COXL158 ,  B,04/09/1999,72.4,27400,0
19,COXL158 ,  B,05/09/1999,72.5,24630,0
19,COXL158 ,  B,06/09/1999,72.6,27090,0
19,COXL158 ,  B,07/09/1999,73,25220,0
19,COXL158 ,  B,08/09/1999,73.1,25740,0
19,COXL158 ,  B,09/09/1999,73.2,21380,0
19,COXL158 ,  B,10/09/1999,73.3,28460,0
19,COXL158A,  B,01/09/1999,72.1,7000,0
19,COXL158A,  B,02/09/1999,72.2,7000,0
19,COXL158A,  B,03/09/1999,72.3,500,0
19,COXL158A,  B,04/09/1999,72.4,7000,0
19,COXL158A,  B,05/09/1999,72.5,7000,0
19,COXL158A,  B,06/09/1999,72.6,7070,0
19,COXL158A,  B,10/09/1999,73.3,2300,0
19,COXL158B,  B,01/09/1999,72.1,12220,0
19,COXL158B,  B,02/09/1999,72.2,12200,0
19,COXL158B,  B,03/09/1999,72.3,18600,0
19,COXL158B,  B,04/09/1999,72.4,12100,0
19,COXL158B,  B,05/09/1999,72.5,12180,0
19,COXL158B,  B,06/09/1999,72.6,12100,0
19,COXL158B,  B,07/09/1999,73,19120,0
19,COXL158B,  B,08/09/1999,73.1,19100,0
19,COXL158B,  B,09/09/1999,73.2,15180,0
19,COXL158B,  B,10/09/1999,73.3,20160,0
19,COXL158C,  B,01/09/1999,72.1,11000,0
19,COXL158C,  B,02/09/1999,72.2,4600,0
19,COXL158C,  B,03/09/1999,72.3,5200,0
19,COXL158C,  B,04/09/1999,72.4,11450,0
19,COXL158C,  B,05/09/1999,72.5,4600,0
19,COXL158C,  B,06/09/1999,72.6,5620,0
19,COXL158C,  B,07/09/1999,73,6100,0
19,COXL158C,  B,08/09/1999,73.1,6640,0
19,COXL158C,  B,09/09/1999,73.2,6200,0
19,COXL158C,  B,10/09/1999,73.3,6000,0
19,COXL169 ,  B,01/09/1999,29.2,11500,0
19,COXL169 ,  B,02/09/1999,29.3,15270,0
19,COXL169 ,  B,03/09/1999,29.4,12200,0
19,COXL169 ,  B,04/09/1999,29.5,12200,0
19,COXL169 ,  B,05/09/1999,29.6,12200,0
19,COXL169 ,  B,06/09/1999,30,8940,0
19,COXL169 ,  B,07/09/1999,30.1,14180,0
19,COXL169 ,  B,08/09/1999,30.2,12200,0
19,COXL169 ,  B,09/09/1999,30.3,11500,0
19,COXL169 ,  B,10/09/1999,30.4,11500,0
20,COSP001 ,  B,01/09/1999,78.3,120,0
20,COSP001 ,  B,02/09/1999,78.4,200,0
20,COSP001 ,  B,03/09/1999,78.5,160,0
20,COSP001 ,  B,04/09/1999,78.6,160,0
20,COSP001 ,  B,05/09/1999,79,160,0
20,COSP001 ,  B,06/09/1999,79.1,200,0
